27.021248 10.001075 -2.365233
43.344983 13.582079 3.247119
99.394821 9.196887 -5.500705
119.099400 10.441294 0.542288
174.223187 9.772858 2.344925
191.621254 9.451056 -0.928590
210.461541 9.722040 0.491449
229.109913 10.624452 3.021031
326.199981 9.053421 1.166352
475.938784 9.679911 0.592492
441.671258 10.011571 -4.015026
404.767309 9.691590 -0.342803
514.856965 9.863238 0.948872
570.650540 10.182143 1.621482
558.362013 25.689883 -2.068996
61.661324 9.227828 -7.199119
138.426364 9.766015 1.954782
105.121869 26.551944 0.758220
126.823327 25.401125 0.089925
199.590630 26.182104 -3.118914
219.471938 26.860952 -0.006898
264.029676 9.439171 3.509832
285.738545 9.541628 -6.800105
366.685871 9.970287 -5.046915
385.042992 9.836126 3.017009
470.530071 26.780619 2.536679
495.330134 9.191021 0.691658
552.059941 9.699018 0.953378
534.215803 12.422768 3.743706
590.882056 9.145661 1.304118
80.228996 9.467188 2.446409
80.742491 27.808702 4.934178
156.203789 9.471219 4.851346
181.575025 26.155446 -1.544462
209.665733 43.219185 -0.596837
190.643999 43.023647 -1.590706
292.199849 25.673961 1.362380
304.656909 10.095691 1.265286
348.983323 9.898146 0.182325
376.191500 26.326222 0.360359
404.977386 26.194856 -0.969887
488.696930 24.391991 0.910939
510.288733 26.384053 0.119263
540.796465 29.228102 -2.474641
572.627336 37.270950 7.327353
27.552332 29.212671 -0.117784
114.053370 40.312982 2.796311
144.544413 26.859533 -1.926378
164.123349 26.595049 0.246869
153.983407 42.997158 -1.502056
171.621748 43.165814 0.367984
338.315078 23.073831 -1.502092
338.646787 41.116717 1.217237
358.030218 27.260942 1.994651
374.116049 47.032306 2.515060
422.186998 9.921959 2.685623
424.739443 28.503082 -0.026779
521.743174 59.979337 2.823466
516.800053 42.445318 -0.633563
589.395817 26.922056 -0.789122
93.101079 40.876022 -0.554844
70.226654 42.733040 4.986205
102.944763 55.985227 -4.213673
145.238397 59.339854 -0.663873
164.431624 59.301933 -0.186922
314.167203 24.043729 -1.843934
247.217033 15.777669 -7.741178
356.584820 45.325861 -2.489078
329.037839 58.413949 0.875452
396.266802 57.109298 -2.479191
380.765015 67.802986 2.737663
391.181372 38.413268 -4.359613
451.409817 23.930393 0.329494
479.183116 41.371968 -0.408186
590.422272 44.852247 2.268992
60.249955 26.656732 3.025195
44.945789 49.980917 0.452347
134.215641 42.831370 6.438036
191.843395 75.365277 -1.073755
236.576565 29.203980 -4.012751
272.885947 24.205739 -3.150631
319.729572 41.494377 2.878260
302.710648 40.218667 0.064945
309.556287 58.041986 -0.783593
347.155182 60.367533 -2.799124
408.251034 45.613767 0.598324
439.556480 38.084147 -4.341591
458.843768 41.151462 -1.568876
498.066676 42.602059 -3.980728
535.402869 45.673876 11.940878
43.735256 32.935169 -6.658380
26.968563 47.308931 7.094174
73.205302 71.400194 1.757425
82.628529 56.599675 -2.030120
171.955654 75.647047 -1.054132
209.689174 77.607526 -12.094539
255.179672 32.605355 2.018886
256.182047 49.425369 -2.280909
290.485458 53.490056 -0.265543
276.824597 40.612616 -4.722124
442.925758 57.651204 3.487112
460.023607 61.715113 -3.079060
498.771372 60.558639 3.295777
479.380666 59.189987 2.822266
554.923693 45.069591 3.108805
9.539111 27.926196 -10.041537
9.519638 9.713285 0.044676
111.128706 72.847480 -0.232661
122.806050 55.430687 -0.021073
229.037210 45.436993 -3.458992
182.969029 59.609873 -0.023417
295.719969 71.445442 1.712719
318.266602 75.270700 -2.397608
371.491529 88.415266 3.257390
425.362923 49.286973 4.601785
399.624380 74.265131 -1.078757
414.831319 64.564358 1.541285
402.150273 97.658048 2.171035
489.503840 76.100561 2.403071
531.406380 74.500071 5.263365
9.595952 45.164245 -10.386667
154.378959 76.458821 11.584310
202.679131 59.537586 -2.362513
158.839343 94.051184 -2.189764
234.020074 75.070869 3.043090
271.509725 59.039587 2.072929
303.224957 88.601225 -0.255014
354.936710 78.780495 0.512588
364.687469 63.374214 -0.389935
388.080718 87.214111 0.070892
438.324132 89.765099 -2.303384
431.492048 71.322913 0.556914
510.048436 73.820501 2.188457
415.226263 83.916421 -1.307730
544.886949 60.403538 16.643097
9.668014 62.573411 -0.986460
28.953810 64.976904 1.970600
131.028751 70.724660 6.220154
220.655973 62.866680 0.280129
121.289467 87.190963 -2.070409
255.086484 70.311628 -7.602073
276.463377 75.885050 4.293495
242.100473 90.459235 2.129630
335.306292 75.019057 0.469014
284.352038 91.696841 1.517093
339.168544 92.151301 0.830651
471.117780 75.997340 -5.071599
480.021897 91.735888 0.515255
572.474084 55.802525 -3.006008
580.303738 78.093641 11.817756
31.809319 82.119128 -12.246695
59.946803 58.222135 -2.922328
92.998569 72.819766 5.109494
59.848387 82.452091 1.561300
181.582671 89.968133 -3.569876
313.602469 113.545991 -0.968549
241.394159 58.618886 3.179202
262.106132 88.372983 -0.271003
384.319799 106.171409 5.943715
467.072595 109.913742 -0.937466
450.257942 76.824652 3.684605
485.989107 108.631844 2.769299
591.137315 62.480234 -7.364561
546.548832 80.540580 1.319880
501.325524 89.216662 1.228030
46.332286 69.486713 -4.380617
9.437099 117.194061 -4.521824
30.116380 100.976030 -0.380389
139.672344 88.085279 6.320550
171.383238 106.694291 -1.422493
199.058366 93.749356 3.201970
315.013525 132.557531 3.713195
356.628798 99.771508 -3.313548
424.738808 101.491818 2.041039
367.999705 113.251839 1.752848
447.177825 103.511631 1.563544
556.065161 105.579432 -0.632514
462.153199 92.731951 -11.913887
506.393896 106.199260 -7.463889
521.270762 89.700805 -0.044305
12.055885 99.693478 -9.191754
