58 16 89 256317.0660111441102345
58 53 88 -1533511.2041093315929174
59 22 74 310732.2514907211298123
60 22 62 -1457016.4522993934806436
61 40 93 -5758533.7119276002049446
61 61 151 350756.0695761712850071
61 90 75 -5895496.6810674360021949
62 16 93 107707.8117924480902730
62 83 107 -3980408.7238519955426455
63 27 121 -1873619.1365955481305718
63 43 137 10046520.1729044429957867
63 73 77 -10508341.2551243416965008
64 36 121 327154.4175921129062772
65 59 81 -2396928.8872440732084215
67 55 128 1433271.7722408641129732
67 67 84 -3569629.1064865849912167
68 42 81 11272612.4080778919160366
68 81 84 -3946964.3540455154143274
69 15 71 2780200.4279353343881667
69 57 115 5345915.6501764180138707
70 8 128 -1617415.8159778555855155
70 19 128 -732784.3207711968570948
70 64 115 -190915.9415047559305094
71 68 85 -1849289.2915272070094943
71 80 85 448880.0158555748057552
72 8 87 6583152.6969683868810534
72 27 86 -1271587.8734639189206064
73 4 88 -1975381.1228853224311024
73 24 103 -465503.1769364170613699
74 67 1 724739.5652431274065748
74 84 162 -53234.3831140386610059
75 14 90 -3063717.9638665635138750
75 15 90 -79645.9874256007606164
76 4 151 99650.7071261629607761
76 5 151 380456.2193042336148210
76 34 91 -19423.5022970924692345
78 22 95 195678.6892495670763310
78 71 94 -202254.9806488410104066
79 0 109 666186.3820627350360155
79 61 96 -779590.7174768039258197
79 99 109 666186.3820627350360155
80 61 99 83499.0890825732349185
80 67 99 92111.0805561744055012
80 89 96 6860841.7500920798629522
81 0 82 4059107.4926896020770073
81 99 82 4059107.4926896020770073
82 13 83 -234218.1942772366746794
82 32 98 4130287.1397254238836467
82 42 98 203187.3439499460218940
82 53 99 -36161.7199030229094205
83 20 112 4335234.1621594792231917
83 47 111 280173.0340368998004124
84 57 127 -63591.8413126675295644
84 66 127 6612692.7418031338602304
84 74 143 3874957.5891771106980741
85 1 116 -1465386.8175245835445821
85 81 114 -681913.3836264817509800
86 82 100 -1782039.6130672777071595
86 96 114 581097.0690533921588212
87 54 101 4230726.8538436405360699
88 79 102 11221443.4971787910908461
89 8 104 3068946.9534445996396244
89 31 134 216519.9090147907263599
91 11 136 647418.8513697719899938
91 23 136 -1348744.6651117703877389
92 10 153 -1629229.4909534333273768
92 18 153 -307005.3153948581893928
92 67 93 52892.7999986595168593
93 40 152 -188957.5469448868243489
93 48 152 -2177373.4736552969552577
94 2 110 3016465.9607609761878848
94 24 154 501702.5494474546867423
94 52 123 1006279.8588178425561637
95 17 170 198013.6783618584158830
95 24 170 -464361.4527669270173647
95 68 138 -899978.5415970889152959
95 77 138 -778594.0656813438981771
96 85 97 -9039087.5630249604582787
96 91 97 91266.3830867532378761
97 42 125 -1646868.5972352658864111
97 67 156 12007186.9555341433733702
98 19 111 251552.2048291045648511
98 41 125 6800117.8569239601492882
100 81 131 -706790.6108410789165646
101 49 103 684543.7212911689421162
101 60 146 494344.3951794730965048
101 64 146 1215161.0809726570732892
101 80 160 7414395.4092862075194716
102 62 132 -4139733.4503123536705971
102 67 132 -7341365.4678935874253511
102 79 118 -4436830.3646500371396542
104 88 134 -2240.8615912946365825
104 92 134 -178877.1311374639335554
105 7 3 173453.0592896977905184
105 44 106 -274301.8819412266020663
105 45 106 89345.2303287598188035
105 87 120 -490003.6110152218025178
106 56 3 3680907.6623374996706843
107 22 139 1713231.2217759119812399
107 26 139 -146389.0105721195868682
108 8 137 -4674803.9541847296059132
108 18 137 644522.8219774030148983
109 67 156 1969902.6532744362484664
109 74 156 -11195035.1382038090378046
109 91 138 -1901312.8355360599234700
111 93 126 -1688492.1015925374813378
112 50 143 -2215378.3962147044949234
112 81 126 30674.5918677075169398
113 8 127 858054.5604084543883801
113 49 129 661205.3413312569027767
113 59 158 -5282516.7213222216814756
114 58 116 2426213.3079855912365019
115 11 116 1545542.6924597951583564
115 28 133 -1823265.9887790610082448
115 56 129 -3061351.1045893039554358
116 74 131 -691529.5124268250074238
116 80 131 -3178482.9566723350435495
117 6 158 -877079.5728836762718856
117 22 129 805028.7575207300251350
117 58 133 -1573357.2781334910541773
118 14 146 2680853.4275566376745701
119 13 163 119588.9826647099398542
119 20 163 -977981.2811350452248007
119 62 132 848011.7413580752909184
120 0 135 53636.9337686454673531
120 86 135 -21522.2110622915388376
120 99 135 53636.9337686454673531
121 31 123 10757107.4295221939682961
123 44 169 -4560042.6287484671920538
123 56 169 -2416110.1407064404338598
124 18 138 2645356.7765496033243835
124 36 156 182317.8482405261311214
124 68 142 -578032.3051575854187831
124 87 200 1940716.8856461883988231
125 11 140 -2167452.1991044674068689
125 91 141 29078.3138367778665270
126 23 188 14368.7949669895479019
126 31 188 1158380.1935779592022300
126 56 144 -281466.2361778648919426
127 12 172 -120267.9429439548548544
127 40 143 2951529.0156104615889490
130 5 131 -2438035.5490286583080888
130 25 160 -262746.4478435759665444
130 54 175 5385933.2850752379745245
130 55 175 -7211.9980030718679700
130 74 173 -895998.6075873682275414
130 75 173 -141802.8655667401035316
132 77 179 -13449065.0087266564369202
132 87 164 -2062242.3351941155269742
133 35 173 -309168.9382322084275074
133 36 173 -543849.5333721253555268
135 13 136 -7307.5336017455829278
136 71 165 -1115573.6593178811017424
136 92 150 8685890.2081391178071499
137 19 168 6487912.6921848375350237
137 40 139 -2473637.9020954039879143
139 53 182 1084086.5262316232547164
139 54 182 1337793.8015188528224826
139 82 198 812254.1754715329734609
140 39 157 -1638139.0990940018091351
140 76 156 9900710.9859094135463238
140 88 156 5883845.9215131541714072
141 41 144 363533.3542698062374257
142 80 186 107735.7597032625344582
143 6 145 5745098.7201766874641180
144 88 185 362358.8786321900552139
145 12 189 6833424.8241722360253334
145 31 188 -180395.3112097752746195
145 93 172 -345921.9279897898668423
146 16 177 2139462.3450668337754905
146 95 147 -3302792.2983706621453166
147 6 161 -1585749.6612470822874457
147 13 161 -872955.0940799816744402
147 86 164 694016.8669022655813023
148 85 194 -6421459.2541252216324210
149 10 162 -363363.9834091319935396
149 38 224 203057.3818967806582805
149 72 194 155449.9129623251501471
150 18 167 16766613.0553677529096603
150 30 181 -225706.1068972315988503
150 98 210 351322.1327575617469847
152 32 198 922923.1428473079577088
152 57 196 1698333.1594717318657786
152 58 196 368155.6071585494792089
153 10 210 -26305.5816886457396322
153 18 210 -54648.6490917368791997
153 32 165 611328.2976300051668659
153 88 197 -4267218.9529371168464422
153 93 197 -953581.2474772182758898
154 55 170 -480984.0498138240654953
155 10 189 -228395.5841070082387887
155 54 232 1128112.4766961436253041
155 70 185 -333322.1145197552395985
155 93 188 1020526.4638373621273786
157 23 184 4338290.6182243572548032
158 16 191 -4180495.7049869322218001
158 43 174 1423138.2008023166563362
159 29 207 5318447.7674961304292083
159 57 237 -1327782.5992198272142559
159 80 177 1199853.3268081194255501
161 72 238 1872212.8805509891826659
161 84 207 -3318812.2487218957394361
162 11 1 262864.2686317843617871
163 13 193 139987.2566177685221191
163 65 194 -2366710.3329204437322915
164 92 178 -2534444.9834658857434988
166 3 285 1041590.8420487965922803
166 44 180 -3123839.3457071459852159
166 55 180 -1362852.1126540438272059
167 26 225 6040532.3761093439534307
167 34 225 937764.3568617383716628
167 43 180 4020002.1826626230031252
167 51 180 7011612.7460802234709263
168 16 215 -1782907.5326920791994780
168 17 215 128861.0743909269076539
169 31 216 1751138.6141027405392379
169 43 244 -2069768.6955513057764620
169 53 244 1178598.0076070521026850
170 65 229 31820.0356459232425550
170 89 216 1483215.4435997628606856
171 38 219 -3666757.4974121316336095
171 71 202 -137105.8191223128233105
171 94 232 -1211523.7481991399545223
172 58 174 46588.6347968389454763
172 78 190 -44823.6802201491518645
173 75 223 -3607163.8770715477876365
173 91 204 -395944.9355649937060662
174 93 203 -1919737.7428282061591744
175 7 223 3548619.7275438485667109
175 56 177 168614.1640346904168837
175 65 177 -35661.7128725511793164
175 94 237 2132094.1028679357841611
176 1 209 -2532168.8506613671779633
176 39 208 4734.1792492914337345
176 47 208 -1117526.6385752987116575
176 74 193 -777930.7379522045375779
178 31 192 1795990.8195126540958881
178 54 238 3343248.1812214986421168
179 11 193 -1293560.3675734263379127
179 27 192 16012397.5564674101769924
180 5 3 185257.5493502241442911
181 98 3 1506335.0135885784402490
182 70 228 561468.8354259965708479
183 3 214 97185.3080648127070162
183 40 200 10335.0629134431474085
183 80 217 220718.3087959069816861
183 92 217 -56829.9713981965178391
184 43 187 2106210.7763730618171394
184 52 187 4839107.2704135952517390
184 62 199 -2020.8053177029623839
184 80 186 -31944.3696747681860870
187 9 232 -2514989.1026510619558394
187 20 260 89262.4663726919970941
187 32 260 8861.8411581816362741
189 27 219 -3512340.7143227607011795
189 38 219 9228.2590048778238270
190 15 219 19627.4292968439767719
191 3 220 320711.4544272730126977
191 50 204 89521.0029101874388289
191 67 206 -710582.6597314401296899
191 79 206 -7823679.0378841096535325
192 14 283 2762108.7368685700930655
192 91 239 -903056.0524976087035611
192 92 239 6235492.4539866829290986
194 1 209 -130687.8061503393691964
194 93 209 -4727334.2911175955086946
195 13 211 590411.4176873039687052
195 54 241 1271392.1248050229623914
195 78 196 -2052066.3991329877171665
195 88 196 -534882.8162511445116252
197 34 241 -2663353.4293858143500984
198 27 211 601827.4593643024563789
199 36 201 713292.8956055308226496
199 60 217 508816.6343730787048116
200 50 229 -3121776.3169530220329762
200 53 229 -101774.9688375070836628
201 1 231 65820.1729741750023095
201 14 275 1055970.0101822987198830
202 76 218 -10639.5609755184723326
203 11 234 -1111264.2212818965781480
205 0 266 -245265.8081202227040194
205 46 223 6322371.0328480135649443
205 73 236 -3682483.2646842817775905
205 86 266 6111189.0207182252779603
205 99 266 -245265.8081202227040194
206 0 266 -2399186.8030375894159079
206 10 221 -5564.1198082177334072
206 18 221 -21810.0542402541213960
206 99 266 -2399186.8030375894159079
207 27 238 1550972.9627224565483630
207 34 253 2005261.3507526589091867
207 72 252 -245791.9354476407461334
208 28 297 4164242.9701702729798853
208 40 297 -112079.9326784628938185
208 62 296 2714646.0367420306429267
208 85 239 -795663.1323206486413255
209 23 222 -4117031.8173418054357171
210 81 240 -64794.5851313523598947
211 63 212 -15194.2144418047591898
211 64 212 -192820.7772645272489171
211 86 227 -152770.6999024065735284
212 1 255 223954.7555767927842680
212 13 255 5491.9280608336102887
212 73 228 140222.2235164441226516
213 13 258 7227488.0923253139480948
213 42 215 -6716965.6710522938519716
213 52 215 -579335.5972285195020959
213 85 244 120600.3565193993126741
213 93 244 -5625078.8354911031201482
214 90 229 70283.8287199731130386
215 0 228 -87160.3838424966525054
215 91 228 3303495.1061069872230291
215 99 228 -87160.3838424966525054
216 31 230 -3569167.3715744358487427
217 20 246 81143.1980437990714563
218 49 219 640038.0902318462030962
218 70 233 2067436.5469650586601347
218 82 233 320927.1305915576522239
219 31 234 1308043.0685114888474345
220 72 251 -365364.7281648211064748
221 23 251 364208.2165221745963208
222 9 254 2761481.1215015049092472
222 17 254 -402989.7684228405123577
223 44 237 3005349.2721840436570346
224 81 1 -59755.5431672955601243
225 8 226 901320.4900526041164994
225 18 226 737673.5484444554895163
225 92 240 -15687.8353600944155914
226 22 330 -4797423.8092145184054971
226 32 270 -193269.4081608096021228
227 60 288 411727.3368735011317767
227 76 256 657296.0216728455852717
228 94 243 535968.0986792414914817
229 23 230 -3172163.6429065549746156
230 10 259 6553022.5564894480630755
230 79 245 1338683.6850305523257703
231 97 260 -5754.7738982656937878
232 60 261 6226986.4990938650444150
232 70 261 1538716.6024236325174570
233 1 280 -284209.5397721229237504
233 74 250 -6453950.0509829828515649
233 91 280 -462932.4206160527537577
234 0 248 581327.0866244299104437
234 99 248 581327.0866244299104437
235 19 279 1698179.1364019757602364
235 65 250 317824.3207479554694146
235 83 249 469348.6129462175886147
236 17 282 -3178493.7568573094904423
236 64 237 -109309.3817388324096100
237 43 252 383362.8127317263861187
238 91 253 -1294372.1561139903496951
239 44 268 -5014166.2535692621022463
240 53 287 -44817.7135255192115437
241 62 256 -6960064.2504928000271320
241 82 287 -48959.2992581930375309
242 2 255 -2669913.3406601524911821
242 28 243 -706677.1245648203184828
242 33 243 -259990.2324282687623054
242 69 300 -619577.8778477890882641
242 87 286 -47978.7233202948555117
243 31 271 -5037135.4624800737947226
244 33 259 510301.9736529034562409
244 39 259 4446167.3496624780818820
244 50 257 -1268835.9645785475149751
245 92 274 468846.6531051693018526
245 95 274 -1847910.3179525306914002
246 59 274 59014.8036140937765595
247 16 261 9186171.2737855706363916
247 50 262 -6225419.2488023135811090
247 60 262 -5630335.1853048466145992
247 73 263 -4189108.1189518072642386
248 79 251 -328434.7981219412176870
249 28 250 1437096.9518233225680888
249 56 295 1909741.1336353912483901
249 70 324 -986.2903946510552942
249 78 324 3232394.4312746049836278
250 45 265 99070.3262027547461912
250 55 265 -1811938.9183801733888686
251 17 265 354908.7593132288311608
252 25 284 31568.2745267779901042
252 33 328 3331.5744453702563987
253 15 284 7615830.1019092751666903
253 69 267 -425697.3732777961995453
253 80 267 -3779369.6485282676294446
253 92 299 10833.5442811019001965
254 12 1 5102217.4989965511485934
254 49 298 -1726598.1813362916000187
254 60 297 -5970221.1831052536144853
255 42 288 -1664420.4356724971439689
255 57 288 -2236054.7236970290541649
256 1 346 1823321.3708161909598857
256 6 346 670013.4161573094315827
256 82 288 2397965.0553910159505904
257 42 289 1833216.7028414541855454
257 53 273 -7780354.5693413121625781
257 60 273 -341954.4044460825389251
258 73 271 1369977.6144772949628532
259 77 289 -3884504.0486404215916991
261 41 277 153828.2919768157589715
262 0 322 293577.7460113038541749
262 8 322 4358162.5440241741016507
262 68 280 -71248.7807436227449216
262 81 276 -21761.9943779103741690
262 99 322 293577.7460113038541749
263 7 336 4561472.8142110742628574
264 2 295 -2946554.1247717724181712
264 38 269 -842562.2767837540013716
264 43 269 1442429.0340108459349722
264 86 309 -209415.0555990274588112
265 56 281 -483132.6200602419557981
265 67 281 -829753.5341132826870307
266 62 269 2681385.0414499272592366
266 70 269 4169485.0891171335242689
267 2 311 378250.1769731257227249
267 9 311 3453961.4260154790244997
267 31 299 -24149.4901252497620590
267 75 283 -1912939.3194787958636880
268 5 296 -2221361.8233304475434124
268 25 314 14438404.3610120043158531
268 71 283 -354463.6576881370856427
269 33 327 12178811.0499201882630587
269 81 281 1419348.3364315258804709
270 19 301 -789027.1490516974590719
271 13 300 6291015.9217123780399561
271 89 317 -941326.3086749688955024
272 40 331 175836.4492150080041029
272 72 288 -72987.4181789886351908
272 97 286 250833.3998663192905951
273 27 303 4390180.7901042047888041
273 39 303 1108419.6283457993995398
274 3 291 -492631.7976643978618085
274 30 290 -500664.0983781542745419
274 92 291 1386553.1151309143751860
275 65 278 -349653.4159373583388515
275 95 291 -1340903.6899874885566533
276 11 279 1965194.8647483601234853
276 30 308 -2087828.3165572525467724
276 76 280 209406.5727182968112174
277 48 294 -152782.0232094427046832
278 3 306 90026.3393464964756276
278 71 294 -107687.6759206598071614
279 62 310 261489.1273757422168273
279 89 354 1316424.8251330512575805
282 7 326 3390813.6779781235381961
282 33 327 -549362.2558146038791165
284 14 328 -2664322.7733499123714864
284 87 344 -27824.0475108650534821
284 95 344 21070.5474256552115548
285 25 3 -878815.9000797572080046
285 95 301 1511241.7764662697445601
289 74 290 872749.6484431514982134
289 86 304 1237712.2450507811736315
289 98 304 78823.2234424342896091
290 35 318 55571.0855828932326403
291 7 318 -284015.5164491547620855
291 81 306 202779.5831889887922443
291 90 292 -117368.6871404260455165
292 28 318 -36336.4994265182031086
293 25 320 -36858.5101652159064543
293 32 320 172248.6339869491930585
293 48 319 -677592.0487602506764233
293 64 321 -31455.5184815431166498
293 95 348 1698390.7600503675639629
296 58 355 1800918.6955376372206956
296 66 355 -257641.0334896408312488
297 74 312 -17917.4809098081059346
298 48 1 1903.7788046279292757
298 77 329 347307.0765444110729732
298 92 312 -74868.0704546092165401
300 8 317 -617937.2936491372529417
300 30 334 -2377908.5324392169713974
300 48 316 -11753727.6240454837679863
301 37 345 261377.3894318603270222
301 57 375 -2887838.9586741654202342
302 24 350 81241.1603902711212868
302 80 331 1165128.0596686101052910
303 22 333 -15005277.8866993058472872
303 46 305 87089.2951043109060265
303 70 317 6641577.2647837819531560
304 97 307 -9305067.2295287642627954
305 66 365 27025.2686364822584437
305 68 365 46371.4945809742202982
305 93 334 73898.5873159115872113
306 6 320 -25714.9424417367190472
306 7 320 908532.6971917316550389
306 81 338 2571353.4284825301729143
307 21 348 8804854.0500990673899651
307 38 333 5733911.0223391214385629
308 12 386 -938346.5091220922768116
308 39 325 5877305.3389750150963664
309 5 352 578868.4110438224161044
309 13 324 4553267.8372308900579810
309 82 372 -2625623.0307831978425384
310 41 339 -473620.2870227937237360
311 26 314 6489395.2093889815732837
311 60 341 655739.0202080782037228
313 13 314 1446193.2111485032364726
313 14 314 1262339.1584430492948741
313 51 343 -2655988.2964367805980146
313 59 388 2116475.4240344283170998
313 67 388 902853.9141740108607337
314 30 355 10923406.3481186162680387
314 50 417 -46526.8058873259506072
315 12 347 5560708.0091757262125611
315 18 347 3805146.3528498983941972
315 31 330 -574468.2972978220786899
315 62 346 -2621293.0972072011791170
315 80 331 1929849.8176117672119290
316 72 360 -249181.4547989720304031
316 96 350 -123012.4566167835873784
317 69 334 -51242.7238587543688482
319 15 321 -300.4139227965038117
319 58 396 -3856897.8671098267659545
319 93 335 3392489.1630277740769088
320 11 396 311915.6552676291903481
320 22 396 494773.8222000942914747
321 3 349 -6153.0171967564283477
322 84 325 -625263.4847046955255792
323 1 381 1989859.6499116385821253
323 22 336 -3972.8186999886083868
323 36 336 -656266.5241569367935881
323 67 325 -1017893.8400659161852673
323 89 384 -4869722.6387288421392441
324 44 339 -5723063.1480311639606953
325 15 369 -3157545.0221058088354766
326 15 327 -197576.7253400257322937
326 44 328 -8746315.8241786789149046
326 81 371 1471134.8078534193336964
326 92 368 -129552.5518449787487043
326 93 368 1991820.9265229948796332
327 6 368 -1757335.8124446880538017
327 23 353 -38663.6861869135609595
329 5 356 1221077.2528685454744846
329 69 1 -69972.6794463487021858
329 93 358 -2860721.1784798610024154
330 8 346 -161781879.1468853354454041
331 36 379 553647.6014977634185925
331 67 346 200060.2162470809125807
332 10 334 577854.7282560777384788
332 14 334 284402.1932377296034247
332 45 365 40283.8782475812695338
332 61 380 -417632.3396300917374901
332 92 360 -175946.2083277051860932
333 52 376 -1807181.2004806855693460
335 23 366 -590036.8937140168854967
335 96 378 3566093.2169489446096122
336 46 338 1489787.0712293474934995
337 32 425 -66123.2050997567857848
337 33 425 6746.6182258016833657
337 92 385 -15134.8969074533069943
339 32 367 565289.6041462684515864
339 42 367 4716788.8425617227330804
339 96 352 626117.4056794103235006
340 41 357 594099.9202048828592524
340 77 416 -105502.7912655877298675
340 96 371 2544969.3686595768667758
341 23 357 299594.7978689883020706
341 34 357 -168026.2472076242847834
342 1 359 -7930452.1583646461367607
342 2 359 1031116.0093156929360703
342 12 432 -1491661.3613389087840915
342 65 358 5138420.5243912227451801
343 29 389 148717.0882336418144405
343 48 402 3955695.5363954538479447
345 38 375 -6218943.8129424080252647
345 95 347 2693255.7577408486977220
347 8 405 538611.0308407233096659
347 25 390 -556862.7747193289687857
348 57 349 -1858682.2301653125323355
349 17 376 -1171416.4421105908695608
349 92 394 -792072.2664739914471284
350 10 364 907195.9254336055601016
350 20 364 -1281238.2660859429743141
350 83 360 360381.0825172319891863
351 35 376 1755884.1469580752309412
351 37 376 1769417.3395832178648561
351 68 394 -3572834.1302268942818046
351 69 394 -29689.2133040589396842
351 97 424 8479747.0873411372303963
352 63 387 -584216.9675852569052950
352 80 370 340295.1787238809047267
353 75 400 146459.4504792600637302
353 85 372 1688443.2165044185239822
353 96 372 342171.9549829802708700
354 51 367 -47004.3355489462919650
355 9 356 -14102981.5896613132208586
355 33 417 -173634.3022608430765104
356 4 358 7720680.5223629167303443
356 29 403 -112561.1440516408474650
357 59 430 -4127299.9901312128640711
357 79 401 17785.6597218715505733
358 20 1 14249550.7142212390899658
359 6 1 3547113.1072946409694850
359 38 373 2664631.1208596355281770
359 48 373 7898639.9773478601127863
360 4 363 13773.1110584718135215
360 12 363 -67794.7508240515453508
361 1 392 1890485.6664489840622991
361 38 391 772742.7126057792920619
361 69 364 -2986092.2680057999677956
361 86 377 238621.8248110745043959
362 29 379 55288.0624377559506684
362 64 364 -67937.9895909083861625
362 72 364 14948.0930373016453814
363 42 377 -9583.5432293099729577
364 3 377 -1706281.7581503770779818
366 14 394 1258920.1711784957442433
366 89 426 1371262.4248691520188004
367 43 382 6070.8102914489363684
367 56 397 -1782033.0314698789734393
367 67 397 -5296539.1205984503030777
368 66 446 -4131909.7870304258540273
368 83 387 1283867668.9846651554107666
369 15 386 466306.2333734357380308
369 30 399 5710.0135660912119420
369 49 393 -2960719.5664400421082973
370 1 382 -26876.9134491441545833
370 6 382 60778.6720764915298787
370 48 387 167170.3240287868829910
370 84 413 -51058.5596310458713560
371 47 416 -172740.7616481199220289
371 57 446 -4677.4036392328689544
372 8 387 11186645.3404004350304604
373 13 434 4423854.8563631884753704
373 28 463 2281786.8244695230387151
373 38 419 -288487.6050657642772421
374 35 432 -392404.6345321979606524
374 61 419 622229.9881470305845141
374 78 404 958279.0648516183719039
374 90 402 -3261287.6615225584246218
374 97 402 -516578.7197495365981013
375 41 422 608627.7584819948533550
375 64 3 7130154.1863128226250410
376 32 408 2953382.2656891695223749
377 74 440 2734771.9465637435205281
378 9 411 -2168518.6033461242914200
378 29 443 -20009.1354771084115782
380 0 407 135077.2107675886363722
380 32 439 -1165191.7307078775484115
380 99 407 135077.2107675886363722
381 3 396 5961210.2338039670139551
381 72 395 -205159.8352289240574464
383 11 384 -1799407.6407071223948151
383 38 393 111380.7162872960179811
383 69 412 948989.3425636792089790
385 23 396 250087.3644895714533050
386 12 410 -1574967.9823033006396145
386 30 399 -172357.4120461134298239
387 36 431 60597.2628990004159277
387 52 491 -9933199.9981159884482622
388 18 430 830159.2258768732426688
389 5 432 182114.2788886945927516
389 81 403 -111028.5276625613478245
390 71 420 1140579.3277368291746825
390 80 420 -45189.1364815743509098
391 4 405 1627910.3302812154870480
391 57 406 -1031750.1659916646312922
391 93 405 -4204914.3730835970491171
392 5 440 -301859.4707827561651357
392 13 511 1213801.7584180373232812
392 51 406 -1473052.4351145005784929
393 14 458 -615516.5414021753240377
394 21 427 458938.4758774802321568
394 38 424 104339.3347383799700765
395 76 425 130557.6748276560247177
395 87 425 -17924.4834632583988423
397 38 460 -6438331.3663577595725656
397 63 474 1927722.0281441670376807
397 70 474 3019960.9247476104646921
397 93 410 -1067506.7457855963148177
398 4 399 54417.0217641131966957
398 8 399 -94918.3677482057100860
400 52 446 176884.5574243277660571
400 86 431 -156322.8224048300180584
401 76 416 71619.1453662121493835
402 39 404 33748.1580714969895780
402 65 448 -318157.3460141429095529
404 44 449 -123427.5486577426781878
404 58 478 -292659.0910567118553445
404 68 478 -437375.3428264649701305
405 70 423 107429.7977190883539151
406 47 454 2873054.4792124349623919
