23 11 53 -93193.5028822667663917
23 57 0 -91867.3540412099391688
24 27 0 -104123.2792280433059204
24 79 39 65182.3445987625818816
25 1 87 671422.9671558410627767
25 70 73 -3596522.1598328193649650
26 17 41 -53642.8723187953146407
26 68 0 -236174.5257790504256263
27 27 28 143945.3996422963973600
27 36 28 -13134.7588731058185658
27 60 0 -987194.8426297848345712
28 62 43 -180545.1841179844923317
29 14 59 645953.5402289947960526
29 49 0 -2064727.0151115120388567
30 30 0 3807553.4058636203408241
30 87 31 -2647832.6445742300711572
31 39 60 -4862508.0409892350435257
31 51 61 25662.5114848219491250
32 97 0 -7372.7007057856390020
33 79 48 -4210799.6714955689385533
34 8 109 959181.9827188092749566
34 34 122 130772.4348671181214740
34 55 35 -2542314.3515673377551138
35 38 122 552701.3257332552457228
35 56 110 -214353.7487222775816917
35 71 50 3306115.0083471727557480
36 27 80 -418280.7629634271725081
36 88 82 1809442.3525887408759445
36 97 82 38047.4569210724948789
37 5 65 -4635.1980748600153674
37 58 0 129752.0938560156791937
37 92 65 -64338.8481938560726121
38 14 53 -89168.1707486879022326
38 31 51 2899072.7141461120918393
38 38 51 724200.3589547105366364
38 72 0 -2362262.0876149134710431
40 36 85 622546.2213177842786536
40 59 71 14676476.8351467102766037
42 10 58 1421066.9523135314229876
42 34 88 -5052567.9512957045808434
43 75 89 137503.1040448115963954
44 5 148 -4648839.5228672008961439
44 76 59 588435.1126932470360771
45 14 90 -587131.4636828518705443
45 53 105 511274.1191311532747932
46 66 108 -1302645.4865834771189839
47 28 48 -545826.7383692007279024
47 49 49 5518114.0157478367909789
47 62 77 -5818327.2728745276108384
48 8 50 -1273907.9910050611943007
48 27 49 -5187389.5299763670191169
49 24 50 2732909.6859685713425279
49 52 63 -6536600.2778112683445215
50 31 64 8355.1225593980198028
51 42 52 -2641951.7543250946328044
51 52 52 -1350710.7330061928369105
52 12 68 -488321.9186512744636275
52 32 81 701432.7146611256757751
52 85 67 118933.1611360675015021
54 16 67 -730087.2712749707279727
54 51 71 14603066.7009204998612404
54 89 128 4532056.5541699957102537
55 84 56 293084.9890559671330266
56 15 86 -98688.0959089615789708
57 32 58 30746251.5701031312346458
57 64 119 -7892189.6048053391277790
57 96 132 246836.6926561693544500
59 37 74 1742944.3031166750006378
59 42 74 668243.2099486102815717
60 19 62 -16368964.7133905328810215
60 46 93 3650668.6872939220629632
61 82 75 -39065.0027428737521404
62 2 152 6583185.1111960392445326
62 87 107 15178519.8604578953236341
63 27 121 -4450522.2071508700028062
63 44 137 -402978.5216034943587147
64 2 110 -19192.8469881926248490
64 27 94 331125.4529937707702629
64 35 121 446587.1479279790073633
66 52 79 3318241.7397005837410688
67 78 84 1341551.4186235913075507
68 4 143 312969.5406874240725301
68 12 143 33854.9924039373945561
68 35 83 -46220.7604848287228378
68 82 84 460468.8997597629204392
69 22 85 43773.6772638136098976
69 84 70 268329.5310575284529477
70 4 128 -143105.7019728215527721
70 19 128 -29401.5588141828593507
72 8 87 -3714975.3324256460182369
72 17 87 -6932943.4675014568492770
72 35 86 3305767.1648770384490490
72 36 86 -2078560.5793250140268356
73 7 88 5158370.7441633883863688
73 24 103 1331268.8859374397434294
74 83 162 -2695444.8117404864169657
75 91 90 -60085.9817458993420587
76 5 151 20975.7788984349972452
76 44 91 -1061413.8208470656536520
76 71 90 2702951.0168229159899056
76 94 151 -2439012.3158186962828040
77 34 108 6927680.1270230691879988
77 43 108 2049793.8789700295310467
78 1 122 -138623.7858182457857765
78 24 95 58120.5764106523274677
78 36 170 132575.0368591099686455
78 47 154 2380.3808669537766036
78 66 94 -17542.3423405967369035
79 1 109 -2303740.7994782417081296
79 62 96 965401.1824965138221160
80 66 99 -2059001.3029862153343856
80 79 99 3569114.6453913496807218
80 93 96 1088675.2008709914516658
81 2 82 266000.1475232844823040
81 7 82 -715338.2815363717963919
82 28 98 -1685543.9958273777738214
83 31 112 29530.9853961723310931
83 68 98 467121.9667939785867929
84 45 128 -1112687.3890510015189648
84 60 127 -188963.9331010885071009
85 4 116 -5323733.9166811788454652
85 86 114 5147559.6985358893871307
86 11 114 -5520636.6207169489935040
87 48 101 10230705.7196212466806173
88 82 102 61440.8221585502324160
88 92 102 -3606151.1911404472775757
89 20 134 -52318.3625364879189874
89 31 134 -37555.9221529320275295
91 5 136 -60963.5029801360069541
91 12 136 -39883.6241702645857004
91 37 120 -92203.2673243022727547
92 12 153 6588043.8735024165362120
92 17 153 -197252.1208985494740773
92 31 151 -726669.2252379510318860
92 49 93 8805519.8293925672769547
92 73 152 -1091671.1552737583406270
94 25 154 -96537.1278241341788089
95 7 200 -37544.5677179916601744
95 28 170 -103877.8104470685211709
95 72 138 271813.7150100337457843
96 91 97 -1449752.7846180202905089
97 81 156 1499683.4039580360986292
98 30 111 14695116.9037504028528929
98 62 99 2481618.2937446031719446
99 8 125 -1616050.8910206325817853
100 0 114 -2048012.6645653236191720
100 54 101 -1532398.7146778572350740
100 61 160 276630.8539383781026118
100 81 131 -1170597.7692464906722307
100 99 114 -2048012.6645653236191720
101 64 146 -20806235.9440865255892277
101 82 160 -218398.6294303824834060
102 65 132 1460364.5469844217877835
102 85 118 -4320011.6979056317359209
103 85 146 4876207.0015535913407803
104 81 134 19288.1012106389425753
104 89 134 28667.3178651854432246
105 37 106 16590313.4064380545169115
105 88 120 -14147302.3794358745217323
106 76 0 9096226.9451596438884735
107 26 139 -18659806.1500658467411995
107 58 152 398850.5312550157541409
108 11 137 -23222056.0611524097621441
109 73 156 -2080984.1826686959248036
109 90 138 -727903.7396045135101303
111 18 141 -17362.7707601543879719
111 94 126 7511602.5327924638986588
111 95 126 98893.0254524361225776
112 47 143 -10087.0957904671795404
113 49 129 -408436.5113478806451894
113 83 172 -1098397.0608493746258318
113 91 172 -259732.8266869388753548
115 5 116 1623683.1774497744627297
115 6 116 3181884.0175240407697856
115 48 129 1780017.2338731561321765
115 55 129 -775071.1469093227060512
116 0 133 3433048.6371341589838266
116 82 131 3845707.6139610665850341
116 99 133 3433048.6371341589838266
117 20 129 19829.7679913348729315
117 30 129 -105102.3960135026718490
117 49 133 -447603.3759150610421784
118 1 147 27475.2444340396687039
119 13 163 12016495.2939268723130226
119 23 163 -3152426.8728984207846224
119 44 179 14956846.6487238369882107
120 15 3 -1102969.9183080494403839
120 95 135 9058615.4964199326932430
121 33 123 2831569.2875361465848982
121 41 123 1788114.1526618888601661
122 37 138 -1112077.2974680562037975
123 41 169 -1167378.7449147661682218
123 42 169 -4461693.7690092753618956
123 76 215 1732938.7119306742679328
124 18 138 -272027.6781678543775342
124 36 156 -169105.7445739030081313
124 74 142 648638.0904228324070573
124 86 200 -264493.0992926166509278
125 8 140 4083626.0866893194615841
125 86 141 2993.7135436566854878
125 91 141 -17679.3078491253363609
126 8 188 -15969039.3450900353491306
126 58 144 5319242.5015293592587113
127 28 145 2414732.4309947798028588
127 74 128 13505224.2657384648919106
129 26 158 -5053432.7761791944503784
130 6 131 -1056642.3411364960484207
130 46 175 1015025.2427945089293644
130 54 175 -1264924.2794692753814161
132 92 164 -948264.4159431679872796
133 39 173 -8386973.1815616991370916
135 35 181 2964906.5732161481864750
135 42 181 4612138.4803787143900990
135 60 3 592052.2897970570484176
137 17 168 1375258.0791859785094857
137 35 139 -7125708.5732659678906202
139 55 182 15651742.2888206467032433
139 81 198 3354700.8334162398241460
140 41 157 -110987.8554607287223917
140 79 156 357813.5758463860838674
141 42 144 -25181.5485345665256318
142 3 183 731073.3694347988348454
142 68 157 337396.3177350006881170
142 85 186 -270348.9047645467217080
143 12 145 23111.3682788294900092
144 12 184 -4509268.8810309534892440
144 86 185 -212162.3546877037733793
145 13 189 428570.2095323702669702
145 34 188 -845006.8909905285108835
145 95 172 1756778.7852199510671198
146 11 177 2372744.9959235913120210
146 93 147 3274738.5054162484593689
146 97 147 13316694.0425047632306814
147 6 161 -13272082.9555493164807558
148 85 194 -4476743.9214994711801410
149 25 224 -780055.1066877173725516
149 56 209 232976.1654623254726175
149 57 209 3188727.1835303613916039
149 96 162 -1905386.9887791089713573
150 49 181 -92085.0926410421670880
150 86 165 13690.2659608464200574
151 90 165 237158.8372813020250760
152 51 196 993444.2552103076595813
153 10 210 9925313.1908195223659277
153 93 197 -2223599.0711501357145607
155 4 188 -34645.8737756136470125
155 71 185 137617.0372716612473596
157 25 184 -715341.5220542326569557
158 19 191 871428.3716776600340381
158 43 174 -691040.8178120345110074
158 55 174 -4471117.4021205743774772
159 29 207 -582625.2052484853193164
159 79 177 609121.3496861166786402
161 65 238 -2003227.7105968871619552
162 11 1 9181507.9100229777395725
163 68 194 1437509.8976307762786746
163 82 209 -10718234.0673552602529526
164 93 178 -3205314.4115276159718633
166 1 285 9314712.6121851727366447
166 18 3 9471337.4000582322478294
166 43 180 2665250.9409568761475384
166 72 225 -15381165.9882225655019283
167 4 210 4253335.0875926250591874
167 29 225 3562484.3158445097506046
167 39 225 4195238.4774154964834452
167 56 180 -9904164.2446474749594927
168 17 215 -9126563.4325817078351974
169 20 216 -331703.9146353300893679
169 51 244 786922.5881786489626393
171 37 219 -308782.3686771148932166
171 92 232 -777341.8540272519458085
173 8 204 2084259.0993694954086095
173 87 223 -4455659.1611874848604202
173 97 204 109834.8163536071515409
174 6 203 738382.2215733675984666
174 20 190 482297.8004717703443021
175 7 223 5812344.7441055877134204
175 68 177 9196221.2993503883481026
175 94 237 1631283.7083463089074939
176 41 208 -3023028.8079961398616433
176 66 193 -1184601.7010337619576603
176 93 209 -3544147.0980964465998113
178 15 192 -525143.0693758175475523
178 29 192 -389364.1253086401266046
178 51 238 8444214.8433466628193855
179 1 193 488397.5756588110816665
179 26 192 -12722947.4697526935487986
180 21 181 -373046.5035780920297839
182 11 211 -3689314.5672824108041823
182 58 215 1571462.3335545964073390
182 70 228 -13111871.4914804343134165
182 83 228 5878983.3824892165139318
183 10 214 23920.0083332712893025
183 11 214 179867.3405298964353278
184 42 187 527732.0779439808102325
184 44 187 170063.2458890440175310
184 60 199 2389215.6644898890517652
184 76 186 859445.3779115983052179
186 25 217 -1025334.2818343827966601
187 10 232 600026.5364308014977723
187 30 260 -213951.5550046146381646
187 41 199 -138255.2530403879936785
188 83 189 -4256849.0771647682413459
189 18 190 2629216.3124389690347016
189 27 219 8186526.7612932315096259
191 62 204 993680.2055313574383035
191 67 206 -1690924.3261473136954010
191 94 220 -61469.6370929340191651
192 6 283 -1256447.9623786634765565
192 91 239 3282675.0276102083735168
192 98 283 -943461.8040076771285385
194 1 209 942229.0388807834824547
195 8 211 -1491188.8325346135534346
195 47 241 279083.2362103256164119
195 52 241 4732152.7837452152743936
195 75 196 -2693512.4090234106406569
195 98 198 -1795.9544954109444461
197 34 241 -608299.3007000630022958
197 61 240 -106625.9214339849713724
198 26 211 2944032.9469407433643937
199 18 260 -8330.6383419335688814
199 37 201 6444070.5371815497055650
200 53 229 3563.9088686684099230
201 29 246 -1238741.6494130454957485
201 87 231 -1271575.9268117777537555
201 98 231 -5750086.9298414262011647
202 34 247 -275960.4184034201316535
202 88 218 6055661.3825363311916590
203 11 234 -273411.3744519379106350
203 65 220 -548757.2959861453855410
203 89 248 -283190.5643086535856128
204 64 206 1492456.0618623332120478
205 32 223 1201802.3573125894181430
205 45 223 -1201916.9852242534980178
205 70 236 1272163.0825541573576629
205 86 266 2041340.2509984006173909
206 10 221 -384915.4727636403404176
206 18 221 79886.8297501072811428
206 91 266 -589461.5431158052524552
207 38 253 -3278195.7784839500673115
208 39 297 -8744.2832982720919972
208 70 296 -2905189.1081771482713521
208 84 239 -11792354.2066317312419415
209 23 222 -4197767.7326816357672215
210 91 240 -33684.1543145233154064
211 61 212 916250.5600506344344467
211 85 227 -53099.0212868094531586
212 57 228 -29611.9899832984192471
212 95 255 -76928.7999311762396246
213 5 258 8780569.9959618747234344
213 52 215 -8524606.0551768243312836
213 82 244 -6133892.9652084568515420
214 38 246 4388009.3031295174732804
214 63 245 -40419.3828003175076446
214 79 230 -3722587.9530080636031926
216 22 230 -2895599.2585580707527697
217 23 246 55618.2419750345288776
218 50 219 -12410837.2433700468391180
218 69 233 -582731.2768219122663140
218 82 233 -7087373.3508671857416630
219 29 234 388921.1967584717203863
220 82 251 135044.2475649351545144
221 2 281 308770.5905289626680315
221 23 251 -518544.0754897290607914
222 17 254 -6308866.4573554089292884
222 26 297 2467431.2313578440807760
223 43 237 -346013.1516566242207773
224 27 254 1667139.3444172323215753
225 95 226 13265729.7387236654758453
226 18 287 -9461282.4933126904070377
226 19 287 -1607927.2464501848444343
226 34 330 326374.8687709394143894
226 48 270 -1549206.4373095794580877
226 57 270 -340554.5051045718137175
227 60 288 -78217.1944898684305372
227 79 256 -22913.4830696629032900
228 3 243 -5124368.8279954241588712
229 16 230 56709.1989826526332763
230 1 259 75211.8214505927753635
230 10 259 -3605.7776069238589116
230 80 245 -26600.8345470282547467
231 17 277 6857475.8076393520459533
231 28 277 -3933808.9030006956309080
231 67 275 -5093317.0579136507585645
232 70 261 -236198.3949596772727091
233 53 248 275796.9960429256898351
233 74 250 -13936243.1613224949687719
233 90 280 -180775.6495478193392046
233 98 280 4961060.2829241296276450
235 24 279 4273802.9901722660288215
235 76 250 2619360.5758045320399106
236 11 282 -301067.4351049576071091
236 97 328 1642331.5284246450755745
237 44 252 574643.0487526492215693
237 54 252 -2671600.2394934087060392
238 84 253 2685163.8184037357568741
238 91 253 -18422553.4626882486045361
239 44 268 -107330.1930544463975821
239 52 268 93722.3665959806385217
241 62 256 -4220945.1315075084567070
241 79 287 207987.0681666620948818
242 36 243 1994250.1691070660017431
242 43 243 9937890.4320109337568283
242 75 286 9095950.4526953380554914
243 13 258 160698.9287517068150919
243 31 271 -5372484.8667467739433050
244 41 259 140775.8920483710244298
244 51 257 -857631.0961796881165355
246 56 274 -3943130.2912884037941694
247 7 261 -50892.7264468666762696
247 60 262 6418375.0423623863607645
247 67 263 -3326624.7980413297191262
247 94 277 2834216.4608458974398673
248 64 251 155673.1136867007589899
249 28 250 -1922610.1400073703844100
249 78 324 -10775.1700347755213443
249 82 324 -2687375.2947353315539658
250 55 265 -9272710.0324736200273037
252 25 284 -3195620.3035666230134666
253 18 284 5930702.1629844112321734
253 69 267 -6089658.9379991600289941
253 98 299 78021.1478535056958208
254 11 1 966098.1192236231872812
254 40 298 135542.8129027401155327
254 49 298 -4254364.1457701390609145
255 57 288 76111.1497645340277813
256 15 346 -1597782.4346787075046450
256 86 288 11044.0309843154736882
257 40 289 -15147325.0930933784693480
257 54 273 -3763823.7446866035461426
257 57 273 -788068.4169213288696483
257 90 258 -2738209.9426722745411098
262 68 280 -5028300.0812954921275377
263 7 336 2563364.1743508004583418
263 15 336 721762.3613520240178332
263 84 322 218206.7716858233034145
263 85 322 163390.7645694094535429
264 19 281 -658978.2926645738771185
264 44 269 1489200.1698865822982043
264 89 309 1344353.0512885134667158
265 56 281 776666.7939988531870767
265 67 281 -7940082.3476287648081779
265 75 295 77116.3610802320763469
266 45 282 370373.4485766362631693
266 62 269 9120414.6414898298680782
266 71 269 2196152.0387532571330667
267 3 311 1182574.8330508901271969
267 8 311 -6068482.5504220910370350
267 77 283 3009052.2902660002000630
268 42 311 -4138.8987255796491809
269 32 327 5033726.1575758084654808
269 40 327 -4250259.7845921013504267
269 79 281 401479.8868390777497552
270 6 301 3804997.0361749902367592
271 94 317 10221812.2242546379566193
272 20 302 -309754.0700878175557591
272 30 302 -25964.7492703318239364
272 39 331 -720655.4481634660623968
272 94 286 -999308.7438150855014101
273 53 317 -6665265.5625006845220923
274 30 290 -11854785.9369433373212814
274 80 275 -146417.0823221621685661
275 89 291 -437913.1616249275393784
276 13 279 -2591038.2874599513597786
276 29 308 -2454014.0043802135623991
276 48 322 -404416.6471389594953507
276 76 280 2905533.2066447488032281
276 84 280 4679611.2033723983913660
277 45 294 -191031.9564635627320968
278 24 291 -19449.4853544093784876
278 72 294 388346.9958919804776087
279 12 308 2152725.3997150990180671
279 63 310 5222380.8300889255478978
279 77 354 -3066052.2722690333612263
281 94 295 -18378.6318131195184833
284 15 328 18924754.6468062400817871
284 96 344 -837376.9016781102400273
285 0 301 -3121621.5487937950529158
285 26 3 2057459.5182921397499740
285 99 301 -3121621.5487937950529158
286 30 300 871355.8213858001399785
286 42 316 -6112428.3722148733213544
287 34 346 -11615365.8873053565621376
289 72 290 5979157.2831123620271683
289 86 304 188118.0377402971498668
290 25 318 5495676.0946939308196306
290 36 318 5907062.7560904007405043
291 6 318 -6063792.3255545198917389
291 86 306 1825021.2081775399856269
292 33 318 -918829.8716162130003795
292 81 320 -601256.7629823471652344
293 42 320 2138.3993825887891944
293 93 348 -198855.2475122834148351
296 41 312 16159.9463219512854266
296 58 355 -140152.6259166483359877
296 66 355 -4772684.7610567705705762
297 48 298 -664690.7624466608976945
297 76 312 -49743.4298931848170469
298 49 1 -10170805.4273991733789444
298 77 329 1519021.8632455884944648
299 19 341 -2307.3988617832565069
300 9 317 -573682.5163568920688704
301 34 345 371939.0686140145407990
301 42 375 10146929.0577836614102125
302 18 350 1447847.7483590298797935
302 41 362 -118376.1188714358431753
302 50 362 -1302256.6837363420054317
302 78 331 1423809.4273615537676960
303 25 333 -3074182.5211011948995292
303 47 305 98908.0142084778926801
303 73 317 1802047.1270826361142099
304 98 307 -109721.0316195091727423
305 2 334 48582.7211347719130572
306 77 338 -1302311.1687463754788041
306 98 320 656905.1631051204167306
307 22 348 -22899.6485612928227056
307 50 333 -6080957.3831204026937485
307 98 318 -860452.4072147432016209
308 13 386 -1438279.5582717040088028
308 31 325 481439.8401171218720265
308 40 325 -4923812.4888280620798469
309 3 352 4521472.8423167718574405
309 13 324 2286975.5093309930525720
309 79 372 -2275577.6660886392928660
309 80 372 180495.7247477961936966
310 31 324 4900947.4450338650494814
310 40 339 -3547138.1845111032016575
311 25 314 5488498.2320468518882990
311 42 313 3186287.8542468799278140
311 62 341 113733.6428593539603753
313 37 417 -3463688.9706972013227642
313 47 343 -4930431.8113463018089533
313 69 388 -8215.4567743030183919
314 31 355 4280196.0111656794324517
314 38 355 -912273.7343377112410963
315 13 347 -178629.7011330242676195
315 23 347 127069.2999127381917788
315 41 330 17052.8560220836479857
315 62 346 1241973.1192460530437529
316 73 360 -42528.1619181124115130
316 88 360 -4210031.0396283511072397
317 64 334 -374431.1071002052631229
319 13 321 256132.5432553683349397
319 37 320 57484.1179778458172223
319 49 320 409559.1964036047575064
319 57 396 1127151.0899711027741432
319 88 335 -1526494.0497929193079472
319 94 335 -169706.0505428648903035
320 9 396 -415431.8182043920387514
320 20 396 -2200206.2588701997883618
321 1 349 2435415.6679962449707091
321 4 349 -172331.1115503298351541
323 2 381 1516419.7190257785841823
323 15 381 285279.0029478134820238
323 31 336 -210445.9533472840266768
323 37 336 4225675.8108251160010695
323 67 325 -9787003.8772203437983990
323 82 384 1371332.7785925003699958
324 44 339 94526.0877622166444780
325 18 369 -13492.4290522872543079
326 1 368 605940.6986202911939472
326 15 327 8035972.6423733606934547
326 44 328 -16315684.9218219835311174
326 80 371 4776048.7824018839746714
327 25 353 1152142.9596473751589656
329 4 356 -14161645.7925433162599802
329 55 1 10093008.8989106938242912
329 92 358 8545735.5085703022778034
331 38 379 137781.2589797273976728
331 68 346 14051391.2358857113867998
332 8 334 1853520.5541794551536441
332 15 334 -47172.6568145846031257
332 41 365 -371689.5807781086186878
332 61 380 348563.5891658233595081
332 87 360 2812748.1821166216395795
333 49 376 -1607965.7142521196510643
335 21 366 2358029.1794049860909581
335 80 337 393548.1064716129912995
335 97 378 197484.2350312433845829
336 47 338 1814059.1396896713413298
337 29 425 1202668.2744132156949490
337 32 425 -144908.0803589796414599
339 32 367 3333776.4182893135584891
339 42 367 953939.2199050642084330
339 96 352 -3661306.7477986603043973
340 12 344 337409.8348946474143304
340 14 344 -304739.9862188136903569
340 41 357 -475978.4311259752721526
340 67 401 70808.5790092149836710
341 21 357 1345.9763778250730866
341 33 357 -262358.5127468122518621
342 1 359 -2782102.5605875388719141
342 13 432 -795644.1246110646752641
342 66 358 4077917.4191555990837514
343 12 389 -155722.3686964387597982
343 21 389 -3370251.1642542560584843
343 44 402 2385517.2099906005896628
343 52 402 -544378.3614403513493016
343 96 417 -9846714.2187056615948677
344 97 371 6500758.3309519588947296
345 9 390 -74024.4797154737170786
345 38 375 -635567.9273879806278273
345 95 347 1101584.0417391501832753
347 3 405 -665735.5887458043871447
347 26 390 -37923.0510579274487100
349 17 376 -3204620.4292196277529001
349 93 394 -1115232.0498452170286328
350 11 364 46128.0076675541713485
350 89 360 -11508636.1951133199036121
351 26 408 2469041.8119558673352003
351 34 376 -241466.5752222482697107
351 64 394 1218320.2343466097954661
351 92 424 20045.7199168863371597
352 64 387 -5973242.2947788499295712
353 50 368 -749624.0967006566934288
353 73 400 402193.9335265528061427
353 84 372 13699729.7013720888644457
353 96 372 -1770363.1536459878552705
354 53 367 -1982025.4031177624128759
354 74 386 1876080.4150777657050639
355 7 356 -1128851.9276423985138535
355 35 417 -7318115.7510523675009608
355 97 356 -985802.8382404552539811
356 0 358 -137933.1907620693964418
356 10 358 824791.7643316681496799
356 28 403 -1438.8922128069755217
356 33 403 -91097.3078790051367832
356 99 358 -137933.1907620693964418
357 46 388 141668.5869926518353168
357 57 430 28041.7624429073257488
357 63 430 23827.8236073742264125
358 23 1 -7923161.5623686742037535
359 5 1 -608406.1388858091086149
359 48 373 -430040.3678058307268657
360 1 363 449494.4521588650532067
360 9 363 5863404.6057799803093076
361 11 392 -5566792.8612792128697038
361 27 406 1551527.3220157846808434
361 59 362 -1963599.3340450825635344
361 65 362 -3491684.2902976074256003
362 1 391 -1014276.2108027010690421
362 63 364 75933.5697418866038788
363 0 380 21410.6616100522987836
363 18 439 12301733.0989553984254599
363 19 439 -578533.2219284456223249
363 99 380 21410.6616100522987836
364 2 377 4578.8194465237511395
364 92 377 -143836.3022787432128098
365 1 407 119123.3333135953289457
365 83 408 3305727.3960155365057290
365 93 407 26024.5160662162998051
366 1 427 -517711.9653954086243175
366 14 394 -867472.8500762080075219
366 83 426 1037342.1479804958216846
366 89 426 361019.5583949693827890
367 66 397 -5849208.8731969837099314
367 81 410 913540.5180515588726848
368 67 446 1082750.1505830232053995
368 83 387 1283867668.9846651554107666
369 29 399 -130794.5418927805148996
369 38 393 44474.9488591880653985
370 18 382 -292026.6437249936279841
370 61 387 -10298547.4903077725321054
370 87 413 -8453581.1983239501714706
371 42 416 8234401.2851338991895318
372 10 387 -11260941.8095526173710823
373 18 434 3581948.2919610315002501
373 39 419 1036454.4882861647056416
373 50 419 -356542.8895034194574691
374 15 389 2567745.3130016033537686
374 24 389 4405725.4581005265936255
374 50 419 12356932.4414123892784119
374 56 419 -794593.4637522258562967
375 33 422 4480947.9673261968418956
376 33 408 -1143547.1666031710337847
378 9 411 -40488.5423804479214596
378 13 411 124359.5166787365014898
378 37 443 -602.1132420184420653
379 42 405 174925.8215015788155142
380 10 441 200743.0888559428858571
380 17 441 -371591.7103928488795646
381 2 396 5104051.3522864179685712
381 73 395 500007.5530572131392546
382 91 397 61356.0253663628682261
383 7 384 -1295047.0928369811736047
383 11 384 -534933.5769304177956656
383 40 393 53382.0986747340575675
383 66 412 -1105596.8366767298430204
383 95 395 15240.7593422332192858
385 24 396 288261.2771506897988729
385 59 395 -87454.4427926269854652
386 11 410 1094783.7317390446551144
386 20 399 -1160207.1976636825129390
387 41 431 46440.7633997660595924
387 56 491 1023702.3337225876748562
388 16 430 46934.3069672550554969
389 1 432 -533330.1725202533416450
389 63 417 -729902.5347544079413638
390 71 420 3230.7551303990021552
391 53 406 37193.1722705955908168
391 87 423 -1055433.5826332084834576
392 6 440 -5589968.7599496375769377
392 15 511 -1185055.2149324358906597
392 50 406 4478671.1178844822570682
393 14 458 -298758.8339656801545061
393 77 399 498365.4342784294858575
397 37 460 727947.5743588553741574
397 45 460 2251988.0328430188819766
397 63 474 -3559428.7198343416675925
398 9 399 -2180070.4076814479194582
398 42 428 2707626.4701024363748729
398 78 458 -678246.5464210140053183
400 0 431 50917.9245270438041189
400 60 446 418703.4662520581623539
400 99 431 50917.9245270438041189
401 37 415 123412.2016852002416272
401 46 415 -12577.7315329093980836
401 50 415 -230015.8065489221480675
402 51 404 245232.6416044382785913
402 63 448 4683656.8091459339484572
403 61 417 88636.6477641164383385
404 68 478 1504752.6550325069110841
405 71 423 239919.7333528037124779
406 45 454 -761834.7541137175867334
406 59 453 -3297197.7622748347930610
406 70 453 -2986817.5774697777815163
408 34 409 143077.2697771316452418
408 43 409 217960.2379091500188224
409 65 424 -3190.7843465953505984
409 90 455 -1014104.0768735418096185
409 98 455 -156532.5486428336589597
411 79 470 -70768.3982096705876756
412 5 470 -1163381.8678758745081723
412 17 425 -946319.5855504246428609
412 60 458 -1330154.5982184880413115
412 87 520 225052.9466030825860798
413 1 447 4617090.9431304475292563
413 90 447 3627888.5224417243152857
414 9 462 -3615731.7996169780381024
414 25 493 -273149.8581529622315429
414 65 490 2289548.4256886290386319
414 73 490 -201263.8067473540140782
415 14 418 -210268.4528236515179742
416 37 492 1451769.9316672626882792
416 38 492 3436205.9721565437503159
416 64 446 -2853940.1153221172280610
418 17 448 111300.4609056235494791
418 18 448 7080292.7941195210441947
418 40 509 558925.4500785681884736
418 79 433 -117857.3610756188718369
419 13 449 1734453.1496238650288433
419 78 463 4995322.2148266192525625
420 33 423 -844591.0715683166636154
420 80 422 1449383.4220476360060275
420 94 422 32075.8320210230849625
421 0 435 47718.6054114784856210
421 24 436 -136781.6803980793629307
