7.118641 0.184463
7.180839 0.802586
7.330076 1.415373
7.534519 2.019566
7.761038 2.613819
7.969334 3.207378
8.116644 3.813125
8.163268 4.440783
8.095251 5.073512
7.911500 5.681204
7.613665 6.236686
7.220214 6.732059
6.756199 7.166974
6.245981 7.541674
5.705331 7.863396
5.144296 8.144039
4.572862 8.396467
4.001729 8.647226
3.442158 8.933681
2.904852 9.291400
2.382216 9.689528
1.845007 10.018602
1.262840 10.164768
0.639198 10.062070
0.058977 9.759677
-0.394620 9.322706
-0.747717 8.808315
-1.078891 8.269843
-1.465891 7.760390
-1.942945 7.324862
-2.488631 6.997696
-3.078008 6.812131
-3.693004 6.769587
-4.326316 6.821634
-4.971574 6.915486
-5.619234 6.996228
-6.251064 7.003115
-6.847361 6.874422
-7.389478 6.572041
-7.862224 6.134993
-8.251182 5.617939
-8.553274 5.062253
-8.789396 4.481222
-8.983490 3.884563
-9.156479 3.280908
-9.312048 2.672699
-9.447771 2.060180
-9.561684 1.443629
-9.656709 0.823660
-9.738662 0.201090
-9.812006 -0.423295
-9.867737 -1.049032
-9.889304 -1.675837
-9.861429 -2.303133
-9.781603 -2.927535
-9.654310 -3.544121
-9.483899 -4.147945
-9.266318 -4.733659
-8.986341 -5.295383
-8.627972 -5.827197
-8.180230 -6.314655
-7.658234 -6.698955
-7.085554 -6.906927
-6.482984 -6.898418
-5.859948 -6.768171
-5.222969 -6.645364
-4.581400 -6.638982
-3.957832 -6.763534
-3.378724 -7.005913
-2.860030 -7.348577
-2.384651 -7.760042
-1.929007 -8.206088
-1.470067 -8.652271
-0.988196 -9.062769
-0.465047 -9.401235
0.115163 -9.633460
0.739503 -9.749260
1.376989 -9.753549
1.999258 -9.653378
2.600466 -9.470583
3.185317 -9.233927
3.758404 -8.971192
4.321458 -8.693302
4.873862 -8.397335
5.414870 -8.079915
5.940080 -7.735217
6.439372 -7.353580
6.902088 -6.925063
7.314398 -6.444232
7.657035 -5.913365
7.910220 -5.335514
8.059903 -4.719227
8.105705 -4.086152
8.049282 -3.459810
7.902861 -2.853654
7.702771 -2.258185
7.488687 -1.660715
7.298566 -1.052200
7.164798 -0.435417
7.118641 0.184463
