10.315692 -0.372663
10.340352 0.256477
10.318995 0.884821
10.250013 1.509311
10.132010 2.126764
9.964997 2.733193
9.749555 3.324287
9.486447 3.895800
9.177978 4.444091
8.827240 4.965824
8.437667 5.458203
8.015876 5.923499
7.570243 6.366786
7.108557 6.792692
6.631476 7.200230
6.135013 7.584761
5.615204 7.941301
5.070123 8.259262
4.499731 8.522860
3.904296 8.716918
3.288687 8.842234
2.662009 8.914305
2.033144 8.949234
1.405599 8.964003
0.778911 8.976236
0.152525 9.003099
-0.474027 9.036041
-1.101083 9.028255
-1.728973 8.929825
-2.346208 8.698193
-2.878266 8.330062
-3.230174 7.835275
-3.379759 7.239359
-3.454843 6.600134
-3.601726 5.979400
-3.923205 5.431142
-4.386700 4.985037
-4.933852 4.665040
-5.523485 4.459196
-6.135929 4.310597
-6.752878 4.159573
-7.356747 3.960644
-7.931504 3.698832
-8.461317 3.363112
-8.930692 2.944828
-9.326273 2.450347
-9.635542 1.891905
-9.845926 1.282262
-9.943772 0.644668
-9.914405 0.012248
-9.743741 -0.582008
-9.439941 -1.123549
-9.038825 -1.620747
-8.577978 -2.083443
-8.101616 -2.528439
-7.668794 -2.988111
-7.340575 -3.496941
-7.163723 -4.079306
-7.123872 -4.716375
-7.190150 -5.377774
-7.304646 -6.033789
-7.353219 -6.656073
-7.216098 -7.216697
-6.852301 -7.702060
-6.340721 -8.120355
-5.770264 -8.481601
-5.205300 -8.794409
-4.644050 -9.063600
-4.073697 -9.293363
-3.483035 -9.487229
-2.873475 -9.643564
-2.252378 -9.758302
-1.626650 -9.828833
-0.999527 -9.863531
-0.372583 -9.875731
0.252791 -9.876126
0.876914 -9.849604
1.501071 -9.766565
2.125921 -9.597455
2.722599 -9.322419
3.220726 -8.935242
3.550689 -8.432019
3.732116 -7.838527
3.873843 -7.210209
4.087074 -6.603431
4.425068 -6.060378
4.866212 -5.604914
5.384080 -5.257592
5.954720 -5.004435
6.556202 -4.803208
7.166662 -4.611020
7.764545 -4.391582
8.328684 -4.116986
8.837963 -3.759957
9.276153 -3.308783
9.637372 -2.784740
9.917080 -2.213285
10.115612 -1.614877
10.244232 -0.998762
10.315692 -0.372663
