9.772050 -0.000000
9.464371 0.516301
9.039090 0.982384
8.580247 1.441808
8.161740 1.930859
7.816117 2.456188
7.565394 3.016894
7.423229 3.610976
7.359700 4.230705
7.330722 4.866487
7.292304 5.507666
7.201366 6.134321
7.015296 6.721754
6.697483 7.247042
6.263142 7.702900
5.754013 8.090053
5.209030 8.410499
4.643994 8.675491
4.064023 8.900562
3.474051 9.100749
2.876677 9.281025
2.272374 9.437232
1.661568 9.565037
1.045423 9.664176
0.425904 9.738778
-0.195020 9.792959
-0.816752 9.821866
-1.440467 9.809015
-2.067440 9.737148
-2.689134 9.588995
-3.271799 9.347253
-3.777740 8.994667
-4.185722 8.529678
-4.513978 7.988377
-4.786535 7.412370
-5.029525 6.835157
-5.275349 6.266089
-5.557571 5.710040
-5.907348 5.176589
-6.338797 4.708648
-6.858677 4.363524
-7.463091 4.174583
-8.091218 4.046643
-8.663258 3.841655
-9.108416 3.443740
-9.414304 2.880765
-9.591805 2.237860
-9.652037 1.590627
-9.607090 0.961750
-9.469385 0.355919
-9.251462 -0.222379
-8.969949 -0.775031
-8.646481 -1.311732
-8.303045 -1.842656
-7.966649 -2.378048
-7.673743 -2.928296
-7.461444 -3.503703
-7.339380 -4.107631
-7.271448 -4.731887
-7.217224 -5.367171
-7.136455 -6.000159
-6.989287 -6.608171
-6.736010 -7.167227
-6.358459 -7.660280
-5.888335 -8.086321
-5.364276 -8.446654
-4.814709 -8.748158
-4.248862 -9.008189
-3.673839 -9.245261
-3.094540 -9.472104
-2.505730 -9.674844
-1.899260 -9.831965
-1.268834 -9.921794
-0.631653 -9.920694
-0.021057 -9.803674
0.533295 -9.550794
1.037495 -9.187506
1.516469 -8.763175
1.994647 -8.327183
2.489713 -7.926937
3.015410 -7.608693
3.584496 -7.415389
4.195318 -7.338967
4.834882 -7.331258
5.489476 -7.342706
6.134675 -7.315951
6.734613 -7.185293
7.254580 -6.889180
7.686612 -6.436997
8.043893 -5.894224
8.340643 -5.324138
8.595777 -4.752047
8.830939 -4.181128
9.067713 -3.614244
9.313535 -3.049065
9.546924 -2.472645
9.742866 -1.870741
9.874390 -1.234483
9.900081 -0.594700
9.772050 -0.000000
