9.377262 -0.086847
9.616735 0.492874
9.734728 1.127323
9.744786 1.777995
9.660949 2.413089
9.499200 3.027281
9.276003 3.621780
9.006855 4.197479
8.697223 4.751999
8.346635 5.281020
7.954985 5.780563
7.531998 6.254748
7.097037 6.715637
6.669056 7.175193
6.244791 7.633680
5.796601 8.078519
5.295599 8.496476
4.726240 8.860778
4.120542 9.096370
3.521056 9.117658
2.951672 8.899934
2.392220 8.562245
1.816189 8.244311
1.207249 8.045192
0.576458 7.954565
-0.060570 7.943899
-0.692448 7.986918
-1.320642 8.064196
-1.949050 8.157604
-2.580673 8.247253
-3.214024 8.304419
-3.846208 8.297616
-4.473148 8.199290
-5.082850 8.008211
-5.660075 7.733957
-6.192019 7.386852
-6.680787 6.981571
-7.134098 6.534429
-7.558846 6.060548
-7.954465 5.564325
-8.316436 5.044483
-8.640444 4.499961
-8.924868 3.932737
-9.169808 3.346724
-9.375315 2.745807
-9.540308 2.132958
-9.662829 1.510444
-9.740897 0.880547
-9.772559 0.246366
-9.755892 -0.388181
-9.689256 -1.019192
-9.577590 -1.644077
-9.432429 -2.261554
-9.265450 -2.870578
-9.085070 -3.474012
-8.896510 -4.078551
-8.704801 -4.690998
-8.500790 -5.305988
-8.242966 -5.890394
-7.885326 -6.407233
-7.395172 -6.820449
-6.807723 -7.098720
-6.179673 -7.212535
-5.549428 -7.174106
-4.918830 -7.079011
-4.285370 -7.032741
-3.652438 -7.115888
-3.043350 -7.324937
-2.485585 -7.638620
-1.991326 -8.031936
-1.533403 -8.470275
-1.078403 -8.917503
-0.597888 -9.340133
-0.082814 -9.714994
0.471132 -10.021435
1.066171 -10.241172
1.691363 -10.370822
2.330661 -10.412776
2.968470 -10.369510
3.593525 -10.244183
4.196962 -10.040335
4.769859 -9.761460
5.301693 -9.410143
5.780496 -8.988141
6.194228 -8.497294
6.529477 -7.946075
6.770708 -7.353248
6.902331 -6.738418
6.925982 -6.114454
6.877832 -5.480731
6.798174 -4.835013
6.730996 -4.180518
6.733374 -3.539768
6.865273 -2.939554
7.162825 -2.398737
7.583386 -1.909952
8.068064 -1.460417
8.560743 -1.031147
9.012892 -0.586219
9.377262 -0.086847
