9.772050 0.000000
9.559037 0.591079
9.249091 1.148500
8.883359 1.675031
8.498267 2.175795
8.107987 2.667002
7.720134 3.168133
7.345382 3.697585
7.028208 4.261780
6.834082 4.859705
6.817204 5.488853
6.902122 6.131234
6.932055 6.759146
6.760129 7.344637
6.372365 7.858551
5.842028 8.270949
5.241814 8.553593
4.614279 8.703020
3.979357 8.734360
3.356313 8.663247
2.752815 8.510264
2.155280 8.305066
1.547853 8.078277
0.921823 7.867934
0.294356 7.738933
-0.311545 7.762183
-0.884467 7.969284
-1.444027 8.286633
-2.014951 8.623241
-2.611989 8.899773
-3.224852 9.066150
-3.839389 9.077051
-4.442594 8.917760
-5.023700 8.633522
-5.572205 8.276539
-6.081462 7.887275
-6.556015 7.472164
-7.002421 7.031503
-7.426554 6.565710
-7.827968 6.076284
-8.202796 5.565312
-8.547592 5.034929
-8.863815 4.487723
-9.155932 3.926563
-9.427623 3.354057
-9.667912 2.768131
-9.853282 2.162712
-9.959836 1.531770
-9.965962 0.884225
-9.854043 0.255103
-9.607324 -0.318368
-9.232591 -0.820564
-8.770902 -1.267312
-8.266007 -1.676931
-7.759194 -2.072835
-7.285692 -2.490937
-6.879821 -2.969035
-6.576572 -3.534737
-6.414545 -4.161032
-6.433469 -4.802703
-6.623646 -5.427060
-6.841586 -6.035347
-6.921385 -6.634497
-6.738926 -7.221772
-6.344941 -7.753976
-5.835299 -8.178120
-5.275755 -8.481515
-4.688130 -8.710277
-4.090768 -8.915170
-3.498774 -9.137637
-2.909099 -9.366894
-2.312374 -9.573975
-1.700339 -9.732019
-1.074571 -9.832910
-0.441771 -9.878293
0.191666 -9.870215
0.822134 -9.813273
1.447374 -9.713297
2.065192 -9.575921
2.674060 -9.404352
3.272897 -9.200175
3.860573 -8.964866
4.434574 -8.697889
4.990941 -8.396611
5.525660 -8.058352
6.035173 -7.682485
6.516519 -7.271042
6.966818 -6.826259
7.384947 -6.351289
7.772077 -5.850490
8.129554 -5.328293
8.459485 -4.788670
8.765084 -4.234930
9.049628 -3.670318
9.311590 -3.095562
9.538668 -2.505738
9.717093 -1.895156
9.831307 -1.262293
9.858062 -0.623517
9.772050 0.000000
