6.914491 0.301680
6.987797 0.911735
7.228917 1.518008
7.577171 2.104719
7.969018 2.661986
8.325955 3.210821
8.564593 3.782319
8.608050 4.402598
8.453630 5.040998
8.145811 5.630764
7.728747 6.123081
7.242394 6.541553
6.725677 6.927481
6.215093 7.319516
5.715979 7.722353
5.212105 8.117176
4.687239 8.484992
4.134747 8.813317
3.557389 9.096036
2.958361 9.327542
2.341740 9.506999
1.712406 9.637942
1.075240 9.724003
0.434219 9.766667
-0.207764 9.764851
-0.847882 9.717378
-1.483599 9.626239
-2.112799 9.498147
-2.733429 9.340166
-3.345314 9.157031
-3.951431 8.949569
-4.555055 8.718231
-5.152338 8.457598
-5.717014 8.143781
-6.218414 7.749264
-6.629339 7.254649
-6.940468 6.682388
-7.148227 6.068387
-7.256492 5.441930
-7.298807 4.805928
-7.316095 4.156726
-7.349720 3.493755
-7.444838 2.843319
-7.648561 2.245572
-8.000439 1.735276
-8.466987 1.294124
-8.973903 0.874153
-9.451588 0.430343
-9.871767 -0.056091
-10.226071 -0.591303
-10.505804 -1.180758
-10.690325 -1.813951
-10.746109 -2.463151
-10.639042 -3.099762
-10.354729 -3.690300
-9.928350 -4.189001
-9.402495 -4.549860
-8.811822 -4.777202
-8.181833 -4.933451
-7.537537 -5.084143
-6.906148 -5.281140
-6.319119 -5.549927
-5.808385 -5.912985
-5.392904 -6.381205
-5.049031 -6.927433
-4.744388 -7.516719
-4.444928 -8.112103
-4.108547 -8.666946
-3.690722 -9.131698
-3.159070 -9.466396
-2.542687 -9.679608
-1.890079 -9.795231
-1.241392 -9.836557
-0.601299 -9.824303
0.034929 -9.778498
0.671651 -9.717741
1.308748 -9.643267
1.943127 -9.544794
2.571603 -9.411967
3.190020 -9.237599
3.793250 -9.017685
4.376201 -8.748621
4.935255 -8.431711
5.468107 -8.072636
5.972936 -7.677435
6.454920 -7.255421
6.924911 -6.818559
7.393422 -6.378420
7.852933 -5.929605
8.273257 -5.445392
8.622769 -4.897704
8.867546 -4.275659
8.965717 -3.627813
8.874196 -3.015168
8.591979 -2.465417
8.191265 -1.948313
7.751583 -1.427810
7.349101 -0.876859
7.049061 -0.297652
6.914491 0.301680
