9.772050 -0.000000
9.738701 0.643628
9.631430 1.277085
9.435427 1.885665
9.139559 2.454987
8.754621 2.972617
8.299510 3.426836
7.792520 3.809103
7.247393 4.134305
6.675832 4.427819
6.090224 4.715285
5.518118 5.027040
5.001831 5.397998
4.583612 5.862383
4.282157 6.423848
4.087019 7.048227
3.983001 7.699387
3.913071 8.346529
3.789098 8.962818
3.525656 9.521982
3.107280 10.007211
2.583689 10.410512
2.006226 10.724550
1.404110 10.950199
0.783105 11.097031
0.147849 11.175037
-0.495232 11.188348
-1.134427 11.123782
-1.757052 10.964972
-2.348855 10.697954
-2.883555 10.327201
-3.329303 9.865724
-3.658471 9.327145
-3.880622 8.730057
-4.024535 8.095617
-4.119591 7.445014
-4.210733 6.799799
-4.362291 6.181976
-4.639736 5.613600
-5.078101 5.127752
-5.635284 4.785445
-6.257910 4.645338
-6.905518 4.652520
-7.548405 4.657408
-8.157065 4.508756
-8.692684 4.139223
-9.101352 3.617596
-9.334934 3.021275
-9.416406 2.389528
-9.409492 1.739775
-9.378122 1.089105
-9.359802 0.447550
-9.343852 -0.187732
-9.314470 -0.820949
-9.257365 -1.455136
-9.165654 -2.087578
-9.034715 -2.713802
-8.860422 -3.329331
-8.641081 -3.929653
-8.375746 -4.510250
-8.064995 -5.067648
-7.715162 -5.602314
-7.333939 -6.115647
-6.927825 -6.608629
-6.497974 -7.080363
-6.044046 -7.529428
-5.565549 -7.953688
-5.061009 -8.346373
-4.528562 -8.698873
-3.966946 -9.003227
-3.379677 -9.256721
-2.772568 -9.459149
-2.151313 -9.610486
-1.520372 -9.712272
-0.883516 -9.766924
-0.244471 -9.776787
0.393583 -9.743167
1.027856 -9.666614
1.655568 -9.547675
2.273980 -9.387133
2.880386 -9.185991
3.472099 -8.945278
4.046873 -8.666587
4.602946 -8.352133
5.138588 -8.004161
5.652336 -7.624810
6.143079 -7.216085
6.609731 -6.779977
7.051137 -6.318359
7.466033 -5.832905
7.853147 -5.325273
8.211469 -4.797081
8.540507 -4.249868
8.839824 -3.685161
9.107432 -3.104322
9.337544 -2.508299
9.523802 -1.897981
9.660557 -1.274686
9.744328 -0.641060
9.772050 -0.000000
