10.112888 -0.017245
10.350010 0.552685
10.438868 1.191639
10.396347 1.856142
10.238127 2.503762
9.972127 3.098770
9.603202 3.608089
9.136785 4.000814
8.590294 4.289910
7.992295 4.529180
7.371974 4.773891
6.775470 5.071584
6.278727 5.456212
5.957039 5.958518
5.791172 6.562127
5.661469 7.200616
5.444847 7.805661
5.083849 8.333063
4.612678 8.772312
4.071922 9.115814
3.489714 9.367857
2.880120 9.546161
2.256432 9.669142
1.628374 9.751172
0.997888 9.797805
0.365893 9.813433
-0.266616 9.801830
-0.897956 9.761323
-1.526092 9.687410
-2.148933 9.575645
-2.763398 9.423105
-3.365529 9.228222
-3.951417 8.989637
-4.518524 8.708877
-5.065484 8.389920
-5.590956 8.036761
-6.093421 7.652084
-6.571195 7.237346
-7.022577 6.793960
-7.445687 6.323396
-7.838418 5.827190
-8.198660 5.306891
-8.524586 4.764369
-8.814791 4.201962
-9.067902 3.622044
-9.282982 3.027031
-9.459841 2.419411
-9.598359 1.801676
-9.697823 1.176381
-9.756207 0.546213
-9.771313 -0.086125
-9.742228 -0.717991
-9.671273 -1.346896
-9.561271 -1.970377
-9.416032 -2.586512
-9.241778 -3.194708
-9.045095 -3.794570
-8.828945 -4.385361
-8.582478 -4.965031
-8.291562 -5.531223
-7.942513 -6.078917
-7.526453 -6.574790
-7.037401 -6.968425
-6.471752 -7.215283
-5.847830 -7.328322
-5.195984 -7.352023
-4.544528 -7.331945
-3.906161 -7.319105
-3.286705 -7.366924
-2.691496 -7.524632
-2.120289 -7.790114
-1.569100 -8.126875
-1.033261 -8.497121
-0.498402 -8.852567
0.057561 -9.136579
0.655173 -9.295696
1.288718 -9.327409
1.932254 -9.268453
2.561342 -9.155834
3.175218 -9.017926
3.788463 -8.877507
4.415543 -8.756594
5.051563 -8.643140
5.663360 -8.475345
6.215538 -8.187553
6.675683 -7.746093
7.018789 -7.196730
7.223129 -6.595861
7.305580 -5.973219
7.316387 -5.335489
7.306786 -4.688664
7.322106 -4.042616
7.398698 -3.413113
7.572164 -2.816413
7.866142 -2.265920
8.262241 -1.765009
8.732842 -1.314853
9.241793 -0.905527
9.725051 -0.490849
10.112888 -0.017245
