9.772050 0.000000
9.425824 0.507365
8.964949 0.945626
8.440007 1.340605
7.901709 1.719734
7.401411 2.118693
6.990675 2.575789
6.715656 3.123417
6.578064 3.745376
6.557798 4.401615
6.626342 5.055464
6.704163 5.692112
6.692288 6.305079
6.501569 6.886606
6.138136 7.416421
5.661487 7.867248
5.126254 8.218840
4.556909 8.490298
3.967544 8.714259
3.371750 8.922176
2.774264 9.123953
2.172146 9.310811
1.562293 9.473485
0.944538 9.606993
0.322210 9.711445
-0.301247 9.787165
-0.925812 9.831218
-1.555883 9.836461
-2.196153 9.795472
-2.842224 9.696676
-3.458216 9.514124
-4.001445 9.218758
-4.437652 8.790258
-4.774412 8.251670
-5.032247 7.639469
-5.239938 6.995550
-5.465399 6.387509
-5.788132 5.890550
-6.269767 5.560750
-6.869710 5.344783
-7.511092 5.150492
-8.122099 4.895084
-8.660957 4.551139
-9.096842 4.111424
-9.407576 3.575107
-9.609843 2.970020
-9.731257 2.332061
-9.797672 1.693857
-9.821542 1.063097
-9.809139 0.435983
-9.766630 -0.191289
-9.695776 -0.819075
-9.591552 -1.442427
-9.448385 -2.055958
-9.268153 -2.658178
-9.070243 -3.256761
-8.876440 -3.860640
-8.685525 -4.467784
-8.445634 -5.052030
-8.098154 -5.583996
-7.609768 -6.025380
-7.030829 -6.308373
-6.427324 -6.363175
-5.827226 -6.215070
-5.220307 -5.984876
-4.594674 -5.797582
-3.949017 -5.748724
-3.313784 -5.845482
-2.725350 -6.078530
-2.208498 -6.432508
-1.751067 -6.872809
-1.333552 -7.361007
-0.935352 -7.859993
-0.528218 -8.341910
-0.080634 -8.782838
0.437395 -9.158458
1.022829 -9.435414
1.640772 -9.571645
2.257548 -9.532175
2.861702 -9.347822
3.453367 -9.083698
4.032739 -8.802331
4.599493 -8.522849
5.152901 -8.230843
5.692135 -7.911360
6.214308 -7.557300
6.714424 -7.169595
7.187469 -6.749562
7.630171 -6.298896
8.040905 -5.819648
8.418197 -5.313931
8.762623 -4.784979
9.076891 -4.237196
9.363742 -3.675003
9.619044 -3.099110
9.826079 -2.503435
9.966783 -1.881166
10.021860 -1.232360
9.965998 -0.590670
9.772050 -0.000000
