8.154592 -0.000000
8.158095 0.600122
8.301366 1.217190
8.520227 1.834835
8.751715 2.440963
8.937643 3.040314
9.020999 3.641767
8.955516 4.250553
8.756132 4.851133
8.459425 5.420622
8.099064 5.940117
7.692183 6.413213
7.250129 6.851380
6.783705 7.265360
6.296856 7.656460
5.788767 8.019438
5.258608 8.349033
4.707406 8.642440
4.138016 8.899280
3.553360 9.119255
2.955986 9.301386
2.348021 9.443929
1.731589 9.545099
1.109383 9.603079
0.484833 9.616009
-0.138593 9.582092
-0.757922 9.502368
-1.370859 9.381770
-1.975195 9.225535
-2.570496 9.039903
-3.158870 8.832553
-3.742605 8.611236
-4.320131 8.374907
-4.881133 8.102583
-5.414092 7.770532
-5.903558 7.359967
-6.314806 6.876342
-6.607216 6.332533
-6.758298 5.741614
-6.810303 5.117368
-6.819923 4.473736
-6.841803 3.826352
-6.921033 3.198740
-7.099924 2.616725
-7.411197 2.100654
-7.829155 1.637496
-8.306088 1.201648
-8.793074 0.767371
-9.232247 0.308079
-9.561642 -0.203201
-9.728978 -0.786934
-9.747067 -1.419917
-9.655487 -2.060991
-9.490830 -2.674867
-9.272613 -3.259261
-9.014437 -3.823318
-8.729525 -4.375888
-8.422808 -4.919092
-8.091103 -5.448473
-7.730898 -5.959292
-7.339492 -6.446624
-6.915661 -6.905196
-6.458384 -7.329747
-5.969574 -7.718256
-5.455883 -8.073931
-4.924361 -8.400478
-4.380237 -8.702899
-3.825940 -8.988189
-3.263656 -9.263510
-2.693198 -9.526337
-2.107258 -9.745139
-1.497200 -9.882973
-0.859730 -9.905479
-0.230097 -9.796938
0.339525 -9.549811
0.815097 -9.168554
1.234741 -8.705016
1.654457 -8.222789
2.123147 -7.782293
2.646566 -7.424667
3.214251 -7.183801
3.815724 -7.080816
4.440603 -7.072994
5.078533 -7.097690
5.718583 -7.096061
6.346287 -7.032721
6.945835 -6.881195
7.502046 -6.617877
8.006093 -6.247820
8.452823 -5.792642
8.836906 -5.274073
9.144707 -4.710642
9.351948 -4.116765
9.433664 -3.506593
9.376583 -2.893339
9.201855 -2.287468
8.936928 -1.698943
8.619885 -1.132503
8.329570 -0.572877
8.154592 -0.000000
