9.772050 0.000000
9.745718 0.627654
9.676893 1.252404
9.568809 1.871687
9.426038 2.483646
9.258025 3.088978
9.075317 3.688958
8.884577 4.284050
8.667339 4.869465
8.395128 5.438317
8.040064 5.982786
7.594152 6.465196
7.073008 6.812423
6.493625 6.956216
5.873066 6.927170
5.228442 6.829560
4.576915 6.766714
3.936466 6.793780
3.325780 6.924461
2.762539 7.169736
2.243906 7.513074
1.748125 7.912583
1.252835 8.325433
0.740056 8.709388
0.197753 9.023012
-0.385487 9.225296
-1.007802 9.299616
-1.646069 9.268403
-2.275426 9.157540
-2.882475 8.988849
-3.472361 8.777590
-4.051919 8.538417
-4.625190 8.281248
-5.188086 8.002193
-5.735047 7.694861
-6.262065 7.355106
-6.770216 6.986147
-7.261622 6.592709
-7.735093 6.176617
-8.173616 5.725822
-8.555448 5.224130
-8.858428 4.657680
-9.054929 4.043034
-9.113493 3.418083
-9.008424 2.817597
-8.767518 2.243726
-8.447264 1.681121
-8.104752 1.114748
-7.802672 0.537815
-7.608438 -0.049522
-7.587169 -0.646671
-7.743380 -1.247481
-8.018340 -1.840005
-8.350043 -2.413083
-8.671393 -2.973306
-8.911074 -3.541952
-8.999027 -4.139929
-8.910317 -4.761537
-8.674052 -5.369209
-8.322437 -5.923659
-7.882080 -6.395547
-7.370743 -6.771261
-6.805405 -7.038580
-6.202257 -7.191673
-5.574446 -7.249354
-4.934387 -7.236378
-4.293996 -7.180385
-3.661053 -7.132996
-3.041283 -7.157731
-2.441471 -7.314475
-1.882257 -7.615009
-1.393926 -8.037641
-0.996280 -8.553223
-0.636037 -9.086213
-0.229312 -9.541643
0.299116 -9.831413
0.930494 -9.941723
1.589022 -9.903883
2.210338 -9.750172
2.791971 -9.514582
3.350958 -9.231640
3.903866 -8.934948
4.456171 -8.636605
5.002228 -8.327135
5.535904 -7.996146
6.051175 -7.635918
6.542217 -7.243645
7.003255 -6.817079
7.430574 -6.356370
7.823837 -5.865609
8.183019 -5.349244
8.507821 -4.810997
8.797459 -4.253296
9.051097 -3.678434
9.267968 -3.088710
9.447479 -2.486430
9.589060 -1.873902
9.691804 -1.253517
9.753596 -0.627965
9.772050 0.000000
