408 409 1052045.01 -5826932.41 -0.268 -0.963 167.15 230.52
409 424 -4615900.96 -456843.66 -0.995 -0.098 176.85 244.32
409 455 4257255.42 -4293777.96 0.575 -0.818 164.56 248.10
409 455 5667945.94 -4666107.69 0.934 -0.357 161.41 244.28
480 496 -5939834.72 -254403.23 -1.000 0.013 18.55 304.11
480 542 6232067.03 12505547.99 0.370 0.929 5.47 291.83
480 601 1226541.97 -10317131.01 0.520 -0.854 12.27 309.22
480 601 -292232.34 -11552561.60 -0.602 -0.799 7.26 309.57
481 482 -3135201.26 2978066.53 -0.817 0.577 237.18 316.26
481 482 -5126746.67 6263832.40 -0.566 0.824 237.56 316.77
481 528 2568104.70 -9484077.59 0.115 -0.993 231.40 332.41
482 497 -811327.41 395191.27 -0.919 0.393 253.35 305.15
482 498 -6740999.87 -14288322.52 -0.569 -0.823 249.87 319.33
483 529 -932808.63 -769027.98 -0.547 -0.837 282.79 299.92
484 510 199522.15 -396906.73 0.432 -0.902 49.01 273.81
565 581 -3103351.48 -3532690.95 -0.410 -0.912 384.92 328.72
565 594 2874702.83 -7484007.54 0.456 -0.890 379.51 327.78
565 594 5454525.21 -8359164.61 0.999 0.053 377.14 324.38
566 568 -518467.99 8746214.31 -0.017 1.000 436.30 322.86
566 597 -382168.48 -704052.01 -0.536 -0.844 444.50 338.43
566 638 -220646.50 -6192532.02 0.022 -1.000 434.64 342.48
566 638 900636.43 -7333330.16 0.560 -0.829 431.06 341.34
568 592 2678471.77 -4283899.22 0.724 -0.689 425.98 325.36
569 596 4754974.70 -8094438.82 0.562 -0.827 469.74 339.64
569 610 -5890960.21 -2950786.83 -0.884 -0.468 481.17 334.89
569 610 -10582545.31 -25693620.98 0.008 -1.000 476.90 338.08
645 675 674764.89 -8452155.07 -0.365 -0.931 25.71 362.17
645 675 888552.70 -8911906.85 0.386 -0.923 23.87 362.12
646 676 2151562.37 -2777474.05 0.460 -0.888 172.26 353.46
646 676 1991453.89 -4969500.63 -0.022 -1.000 169.29 352.67
647 661 -2523911.65 -1270392.84 -0.865 -0.502 89.78 362.71
647 677 3095919.46 -925422.18 0.889 -0.458 72.25 356.77
647 690 2288829.70 -5948354.95 0.226 -0.974 83.36 367.42
648 679 -7166083.73 -8298104.08 -0.788 -0.616 235.71 364.33
648 707 391198.82 -1378159.71 0.346 -0.938 227.09 368.31
648 707 2109309.57 -7035988.97 0.056 -0.998 221.89 364.18
720 750 -369620.99 3702798.65 0.108 0.994 125.61 419.38
720 766 779257.76 384556.78 0.932 0.362 115.59 430.43
720 767 2627951.71 -2557087.17 0.760 -0.650 116.83 434.97
720 782 -2328982.01 964572.83 -0.986 0.168 134.11 426.68
720 783 -708606.39 -1779861.53 -0.302 -0.953 129.22 435.51
721 781 -4814236.34 -1614776.02 -0.999 -0.053 51.16 419.29
721 795 -646644.61 1345532.75 -0.360 0.933 45.45 405.89
721 796 5029355.40 3196143.97 0.863 0.506 33.61 410.79
721 829 560528.88 -114169.95 0.970 -0.245 34.97 421.08
721 829 1121057.76 -228339.89 0.970 -0.245 34.97 421.08
721 841 -689532.27 -1980355.08 -0.324 -0.946 41.97 424.49
723 784 -2419599.52 -4875710.65 -0.637 -0.771 195.98 398.07
724 728 -4750507.05 2459263.42 -0.684 0.730 227.98 393.17
724 758 -726803.63 -4181224.13 0.197 -0.980 218.33 407.25
724 784 3874272.15 -564314.79 0.948 -0.317 210.82 399.64
841 842 810118.27 -881101.60 0.484 -0.875 41.90 441.92
841 842 835186.35 -1190516.11 0.051 -0.999 37.30 440.49
842 885 16103.53 -237999.49 0.004 -1.000 36.71 460.47
843 858 32045.48 679237.34 0.039 0.999 77.28 455.58
844 870 -460176.85 -976385.13 -0.395 -0.919 193.06 470.00
844 873 1126761.20 44785.66 0.997 0.080 175.73 459.84
844 886 77735.67 -109228.56 0.657 -0.754 177.42 472.87
55 56 -713748.82 -1631668.97 -0.245 -0.970 420.89 19.76
56 86 -713749.96 -911020.18 -0.682 -0.732 430.86 36.37
57 58 20367098.57 74811976.21 -0.141 0.990 522.06 50.23
57 119 -28079209.61 -55212368.43 -0.563 -0.826 529.99 64.61
57 132 7712110.86 -18884228.87 0.389 -0.921 514.32 64.80
59 74 -7784214.21 -15825920.13 -0.351 -0.937 589.08 37.01
59 74 -6067091.27 -20292159.58 0.486 -0.874 585.97 36.46
120 135 -3563733.33 -58210947.00 0.095 -0.996 6.70 53.12
121 123 -1300115.75 -14554980.36 0.106 -0.994 159.12 84.29
121 123 -7099051.22 -19926121.43 -0.561 -0.828 154.30 85.49
122 138 -3474146.45 -1728355.10 -0.985 -0.170 212.50 59.15
123 169 -2014708.50 -3460592.68 -0.733 -0.680 168.33 97.94
123 169 -12685942.18 -12936142.67 -0.918 -0.397 168.02 98.50
123 215 5586890.82 -6265723.60 0.805 -0.593 150.76 99.09
124 138 2409692.15 1659958.52 0.873 0.488 229.48 66.82
124 142 -132371.38 -2755454.80 0.188 -0.982 235.41 84.61
124 156 -2963242.74 2531747.06 -0.731 0.682 239.79 67.21
124 200 685921.77 -727988.27 0.469 -0.883 228.42 82.63
210 240 -414863.34 -620929.38 -0.592 -0.806 46.95 102.22
211 212 -2393074.52 -1328944.30 -0.661 -0.750 111.89 117.70
211 227 80550.68 -944066.86 0.029 -1.000 98.67 116.85
212 228 -2729492.40 55960.26 -1.000 0.031 124.12 121.25
212 255 336417.74 -679292.79 0.351 -0.937 113.63 135.51
213 215 22874223.44 36893705.99 0.684 0.730 152.65 108.46
213 244 -11502168.78 -14567428.49 -0.844 -0.536 165.63 117.97
213 258 -11372054.66 -21623142.21 -0.116 -0.993 159.27 128.32
214 230 13227497.50 4776810.53 0.997 0.079 214.00 121.17
214 245 132926.46 -399472.50 0.223 -0.975 217.62 130.09
214 246 -12356318.57 -5148636.05 -0.746 -0.666 231.36 128.40
296 312 -47842.56 19275.72 -0.998 0.064 561.01 139.17
296 355 6523917.68 -17830155.69 0.337 -0.942 554.92 146.75
296 355 -2620906.12 -35857790.89 -0.650 -0.760 550.21 146.95
297 298 -20106465.51 -4187362.68 -0.985 -0.172 583.42 122.88
297 312 47842.95 -719811.09 -0.003 -1.000 570.81 131.20
298 329 -905027.53 -14275128.96 0.043 -0.999 588.66 139.24
299 341 -110448.22 42249.10 -0.927 0.375 501.22 161.10
370 382 1977946.71 -1758505.65 0.669 -0.743 384.73 233.03
370 387 -17506096.74 34847534.75 -0.197 0.980 402.91 229.08
370 413 15528150.38 -32367240.54 0.208 -0.978 397.59 242.12
371 416 -1861970.95 -27126798.97 0.237 -0.972 464.74 189.54
372 387 17126721.89 -47597252.14 0.121 -0.993 411.47 212.89
373 419 7256780.55 -1307212.12 0.999 -0.037 572.83 222.20
373 419 10629410.23 -1459456.17 0.989 -0.150 569.89 216.17
373 434 -7022302.13 -7312923.56 -0.393 -0.919 583.24 223.98
374 389 -2656703.78 13068376.35 -0.384 0.923 552.58 199.76
374 389 13525672.93 30247351.98 0.538 0.843 557.84 199.79
374 419 -12108148.33 -27260439.86 0.009 -1.000 561.67 212.36
374 419 -13525673.20 -29557993.05 -0.752 -0.659 558.65 213.94
455 486 3043628.29 151824.04 0.967 0.255 148.86 253.04
455 486 6649197.56 -2367219.59 0.834 -0.552 148.93 258.47
455 487 56345.04 -269077.60 0.361 -0.932 158.99 261.15
455 487 -0.23 -727096.23 -0.287 -0.958 153.57 260.99
456 457 832251.64 1016081.25 0.678 0.735 226.34 296.84
456 481 -2558641.67 -3921390.03 -0.469 -0.883 230.25 313.72
456 482 -5153875.79 726733.88 -0.992 -0.126 235.05 307.43
456 514 3817010.05 3679862.01 0.905 0.425 217.54 307.26
456 514 6880265.70 2883268.37 0.853 -0.522 217.05 304.92
457 473 832251.55 1735366.06 0.205 0.979 215.74 279.70
458 471 -2694915.57 -2773270.90 -0.766 -0.642 314.38 269.59
458 471 -5389831.14 -5546541.80 -0.766 -0.642 314.38 269.59
459 482 3744933.75 -14395735.68 0.275 -0.962 245.17 300.04
459 482 2728295.31 -21614663.87 -0.101 -0.995 244.56 299.96
551 565 3198341.84 -990910.70 0.972 -0.233 393.82 322.09
552 553 -212527.00 669720.59 0.119 0.993 501.95 323.82
552 610 212526.91 38071.65 0.998 0.062 489.56 336.97
553 598 -5066252.00 1904415.75 -0.997 0.071 509.77 312.26
554 598 6756026.24 -13071039.19 0.647 -0.763 523.08 300.38
554 599 -2891952.40 -1698464.65 -0.837 -0.548 534.82 301.71
554 599 -3458003.52 -8346389.11 0.036 -0.999 528.71 302.91
620 621 128482.53 -160516.99 0.597 -0.802 407.75 373.14
620 714 -954357.15 -3831672.56 -0.453 -0.892 414.20 373.31
621 684 128482.59 526046.36 0.394 0.919 395.83 367.78
623 652 -3862291.30 2417964.98 -0.802 0.598 283.47 353.73
623 652 -8003615.28 -391452.19 -0.762 -0.647 283.18 357.38
624 654 5358566.07 -8224057.74 0.722 -0.692 507.48 348.91
690 738 1876764.57 -1480061.74 0.882 -0.471 78.08 381.89
690 738 2288829.60 -5244512.14 0.469 -0.883 76.84 380.60
691 722 2031547.63 -563657.94 0.950 -0.313 19.88 393.78
691 796 -939790.91 -5181153.15 -0.166 -0.986 25.18 396.52
692 738 -2530529.73 -1346483.77 -0.938 -0.347 70.57 382.26
694 709 -139481.61 -469192.06 0.107 -0.994 188.82 364.39
694 710 -1059963.26 1814920.28 -0.751 0.660 190.48 346.42
765 799 -2564981.13 -2072931.63 -0.655 -0.756 193.57 456.12
765 813 1820661.17 4533532.50 0.303 0.953 185.12 441.23
765 844 744320.02 -1755884.94 0.249 -0.969 187.89 456.93
766 855 714650.97 319622.82 0.969 0.246 99.27 423.17
767 814 -504224.08 -1749936.10 -0.397 -0.918 113.69 452.78
767 825 2649908.40 143562.89 0.979 0.206 101.26 439.61
767 831 482267.43 -211259.00 0.866 -0.501 103.53 450.32
769 770 197450.31 -18771.47 0.975 -0.222 184.18 416.30
769 784 -1454672.77 4729804.72 -0.446 0.895 194.91 408.11
769 812 -328315.97 -1133423.02 -0.482 -0.876 194.84 427.28
769 813 1585538.61 -2899517.92 0.482 -0.876 188.28 424.51
856 887 95628.80 -683445.05 0.507 -0.862 49.77 463.46
857 859 2657610.82 1554883.02 0.920 0.392 245.13 478.63
857 878 -93592.64 -476181.07 -0.316 -0.949 256.32 494.60
857 878 -0.20 -715826.41 0.349 -0.937 250.47 495.61
857 888 -2657610.48 -135344.08 -0.994 -0.108 260.24 483.56
859 874 1537734.89 278369.26 0.998 -0.061 225.94 477.69
859 874 3035880.04 742245.26 0.854 0.521 227.65 472.45
859 879 89255.62 -683233.52 0.050 -0.999 232.00 486.57
25 73 -11994848.07 -15770397.29 -0.740 -0.673 477.94 32.85
25 87 15522295.31 -15494258.11 0.729 -0.684 462.30 31.93
26 41 236173.62 -415378.64 0.394 -0.919 494.12 16.30
27 28 1693993.67 -1149774.94 0.865 -0.502 543.55 14.34
27 28 2337212.39 -945530.63 0.959 0.284 542.20 8.82
28 43 -161226.31 -1809464.13 -0.187 -0.982 535.81 20.96
29 59 2064727.19 -33458227.59 0.081 -0.997 586.10 17.83
100 101 -6271943.46 -336143.56 -0.981 0.192 450.16 63.12
100 114 2396598.56 4235396.20 0.813 0.582 433.72 54.34
100 114 4793197.12 8470792.41 0.813 0.582 433.72 54.34
100 131 2345130.34 -6591056.04 0.173 -0.985 436.32 64.90
100 160 -866385.52 -838272.10 -0.540 -0.842 448.10 66.88
101 146 -17470578.13 -48978340.35 -0.685 -0.729 464.38 68.96
101 160 866386.48 115259.60 0.993 -0.120 455.28 69.63
102 118 5395290.75 -9100619.38 0.114 -0.993 492.03 66.96
102 132 -4855633.34 -6425592.57 -0.448 -0.894 503.31 69.73
103 146 6139627.02 -16367350.60 0.598 -0.801 476.54 67.03
104 134 48200.02 -200920.08 0.323 -0.946 552.12 54.48
104 134 161225.75 -312566.44 0.827 -0.563 547.81 51.91
191 204 -3280489.81 3841112.31 -0.786 0.618 406.61 121.69
191 206 -3375411.91 -5894453.41 -0.697 -0.717 406.27 124.79
191 220 1895130.84 -1173066.71 0.835 -0.550 391.84 127.77
192 239 -32118960.24 -10121442.57 -0.920 -0.392 527.89 117.63
192 283 4974887.11 -3224416.58 0.705 -0.709 519.28 117.88
192 283 5398742.61 -7279902.31 -0.129 -0.992 523.57 118.65
194 209 -495416.92 -7566222.34 0.059 -0.998 560.61 79.66
270 301 8945316.61 -6526944.37 0.961 -0.276 22.29 149.97
271 317 -20812997.49 -23471767.81 -0.383 -0.924 151.10 161.69
272 286 -18974340.11 1665999.63 -0.990 0.140 109.22 166.21
272 302 4602247.57 -2925228.20 0.812 -0.583 96.47 172.28
272 302 4761971.58 -3208522.78 0.420 -0.908 91.29 169.39
272 331 14212368.45 2295085.60 0.994 0.110 88.83 164.40
273 317 17924563.32 -17376825.51 0.506 -0.862 163.55 164.58
274 275 -26545450.17 -2899672.33 -0.995 -0.103 235.98 155.76
274 290 34401610.60 -4226458.59 0.891 -0.454 216.69 154.82
360 363 -6554895.00 -24619639.50 -0.240 -0.971 119.62 208.11
360 363 5521659.90 -44732406.98 0.713 -0.701 114.72 207.40
361 362 -5367316.93 9273451.95 -0.334 0.943 77.56 203.27
361 362 -4994461.31 22189635.60 0.298 0.955 81.16 203.33
361 392 -4449790.41 -19668196.30 -0.481 -0.877 78.31 221.44
361 406 9444251.75 -1804197.00 1.000 -0.027 70.99 216.38
362 364 -403665.55 -489222.87 -0.540 -0.842 86.42 195.94
362 391 7249089.78 -2847452.36 0.875 -0.484 70.33 197.30
363 380 -178937.61 -19603.60 -0.974 -0.226 124.70 221.28
363 380 -357875.22 -39207.19 -0.974 -0.226 124.70 221.28
363 439 4705623.64 -41556533.72 0.400 -0.917 115.21 224.35
363 439 5879535.12 -43978302.51 0.233 -0.973 114.61 224.12
364 377 22824.09 -125594.10 0.214 -0.977 93.75 209.31
364 377 0.06 -689430.05 -0.294 -0.956 99.21 208.05
445 477 -1917008.43 -1739975.10 -0.953 -0.303 486.90 249.33
445 502 10227981.95 -16442475.87 0.432 -0.902 470.25 251.84
446 462 -739047.37 -1055007.79 -0.444 -0.896 456.28 208.80
446 462 2501058.49 -11476599.40 0.351 -0.936 452.82 208.36
447 460 7539135.62 4011288.50 0.866 0.501 376.87 263.91
447 475 8626296.89 -9564190.70 0.517 -0.856 378.19 271.57
447 489 -637281.95 -25405167.95 -0.159 -0.987 386.44 276.56
449 507 8289242.41 -7314136.12 0.872 -0.489 539.90 238.61
520 530 -625353.71 -590442.76 -0.796 -0.605 297.38 287.16
521 534 12743679.77 24554373.84 0.173 0.985 461.07 303.70
521 537 -3621722.52 1157154.30 -0.999 -0.052 474.18 317.12
521 567 171117.41 -320456.13 0.666 -0.746 460.50 318.25
521 569 -9293074.56 -24682331.06 -0.484 -0.875 469.59 320.17
523 535 -2233500.59 11880359.30 -0.007 1.000 488.22 288.50
523 537 2498260.52 -10390615.38 0.337 -0.942 483.91 306.64
523 553 -264759.60 -755674.93 -0.512 -0.859 493.58 306.66
524 583 2797698.07 -9935040.12 0.209 -0.978 585.26 275.59
605 636 -2584224.07 5304732.35 -0.314 0.949 255.56 385.30
605 695 -2792275.26 -1699694.40 -0.848 -0.530 257.72 400.12
605 728 5274644.82 2836809.91 0.728 0.686 241.13 392.82
605 741 -206046.50 -4572842.79 0.014 -1.000 250.40 403.48
605 754 307901.29 -1156750.87 0.495 -0.869 241.93 397.91
606 663 -1004901.54 -3282569.69 -0.283 -0.959 153.09 351.82
607 623 3027481.58 -766719.20 0.871 -0.491 281.94 343.88
607 625 -5828493.11 226131.51 -0.992 -0.130 292.51 340.64
608 625 1699878.53 2210898.88 0.822 0.569 311.26 342.76
608 635 14758261.81 -12929426.18 0.817 -0.577 313.30 354.78
608 637 -1411717.81 -1585277.24 -0.351 -0.936 323.17 356.31
609 620 -825874.62 -4709623.25 -0.281 -0.960 410.75 355.38
609 684 400994.91 -999393.92 0.698 -0.716 398.93 350.83
705 709 -11395.80 7561.05 -0.832 0.554 185.13 372.81
705 723 -4153705.26 -4353247.74 -0.794 -0.608 185.97 383.13
706 768 -186537.53 -6749670.23 0.134 -0.991 134.57 383.13
707 712 5942802.78 -5515653.70 0.671 -0.742 214.34 381.60
707 728 -3833493.03 -800523.39 -0.911 -0.412 228.73 379.27
708 723 -5811736.00 564795.10 -0.960 -0.279 177.75 392.50
708 739 5881999.99 770199.13 0.999 -0.041 160.53 392.02
708 770 -70263.94 -641041.45 0.242 -0.970 172.76 402.95
796 829 -80192.00 -255903.21 -0.452 -0.892 29.04 416.51
796 840 4169756.59 -1016171.65 0.977 -0.214 15.42 409.82
797 874 -99978.02 -593527.56 -0.235 -0.972 216.50 461.71
799 874 -2564981.00 -1355322.57 -0.860 -0.510 210.07 467.38
865 877 -659266.08 -1045785.81 -0.563 -0.827 426.24 496.76
867 883 -283181.84 135794.44 -0.852 0.524 556.88 512.11
867 891 283181.87 559738.95 0.409 0.912 545.44 508.61
869 891 13319.30 -31112.19 0.370 -0.929 548.28 495.89
40 71 28340192.54 -27474114.84 0.925 -0.379 395.42 29.93
40 85 -15492298.25 -51051756.77 -0.279 -0.960 407.56 35.76
42 58 -20367097.80 -75535858.78 -0.243 -0.970 517.35 32.93
42 88 18674136.81 -18961742.06 0.554 -0.833 503.73 34.19
43 89 -161226.15 -1107273.71 -0.021 -1.000 534.92 36.58
44 59 -8131818.55 12443575.52 -0.580 0.815 581.65 33.06
44 148 6699243.41 -12388093.39 0.159 -0.987 574.44 46.66
115 116 -5129324.16 8256511.32 -0.662 0.749 406.99 67.52
115 116 -10720051.66 13668124.89 -0.940 0.341 407.32 68.04
115 129 9618724.68 -10796423.44 0.752 -0.659 396.62 81.91
115 129 10720050.04 -12958413.75 0.145 -0.989 392.67 80.70
116 131 -7901184.57 -5855398.59 -0.507 -0.862 423.31 68.52
116 133 -3234945.99 -15007856.48 0.013 -1.000 415.04 74.29
116 133 -6469891.99 -30015712.96 0.013 -1.000 415.04 74.29
117 129 172432.93 220846.16 0.558 0.830 393.53 95.21
117 129 1171985.04 96889.99 0.974 -0.226 396.69 90.37
117 133 -1171985.21 622688.94 -0.673 0.740 407.32 89.38
118 147 5395290.25 -8405894.73 0.542 -0.840 482.27 82.50
119 163 -30827664.84 -17267224.49 -0.654 -0.756 540.01 72.99
119 163 -42462671.41 -17531633.12 -0.969 0.249 538.75 78.39
119 179 14383461.52 -37023617.80 0.686 -0.727 529.11 83.72
216 230 -12899363.02 -6116266.60 -0.972 -0.236 197.61 114.24
217 246 6791553.36 -5707832.22 0.770 -0.639 236.47 128.59
218 219 -2837543.33 43910428.09 0.220 0.976 335.64 136.85
218 233 -4351125.07 -9290552.87 -0.475 -0.880 338.90 147.34
218 233 -17292510.68 -39282174.27 -0.586 -0.810 334.34 153.85
219 234 -1127425.07 -178926.70 -0.875 -0.484 339.00 134.17
275 291 7076549.84 -9665497.07 0.561 -0.828 239.14 160.76
276 279 -23532671.51 -18140517.38 -0.842 -0.539 334.80 193.75
276 280 -1463073.68 7088719.52 -0.578 0.816 325.88 178.25
276 280 8565058.12 21290305.08 0.336 0.942 330.45 179.56
276 308 13618113.97 -2473568.16 0.937 -0.350 326.08 195.69
276 322 1349499.49 55679.80 0.966 -0.260 317.25 189.90
277 294 1945108.19 -968643.37 0.852 -0.523 278.16 169.58
278 291 1945108.40 445082.47 0.977 0.214 246.32 171.63
278 294 -1945108.53 269565.15 -0.998 -0.061 266.33 172.41
279 308 10680731.44 -15508743.23 0.658 -0.753 332.51 200.27
279 310 -23557979.70 -6569373.74 -0.884 -0.468 351.40 199.89
279 354 -264618.64 -7393497.13 -0.447 -0.895 348.45 207.71
365 407 58201.93 -601439.25 0.291 -0.957 153.41 220.27
365 407 0.04 -718439.10 -0.258 -0.966 157.78 220.05
365 408 -12485655.24 -5801873.62 -0.779 -0.627 163.16 216.80
366 394 12750097.64 15012309.59 0.680 0.733 211.50 244.26
366 426 2600613.44 -4678652.92 0.646 -0.763 221.31 254.51
366 426 -5241567.28 -20331026.59 -0.429 -0.903 217.89 254.26
366 427 2922090.27 -1541738.12 0.800 -0.599 212.10 251.77
367 397 1727191.00 -16559495.26 -0.252 -0.968 357.35 237.20
367 410 3102073.29 -104042.91 0.965 0.262 351.39 231.56
368 446 -2242104.09 -5916155.02 -0.189 -0.982 445.98 193.93
369 393 197984.97 -675653.74 0.341 -0.940 313.26 239.82
369 399 -619993.03 -645067.36 -0.791 -0.612 318.30 237.51
452 467 18144609.09 28733609.31 0.707 0.708 118.82 256.07
452 486 -6365726.94 3660239.34 -0.793 0.609 132.47 263.37
452 526 -15235202.03 -17816558.77 -0.458 -0.889 132.62 266.51
452 557 3456319.76 -13861168.70 0.212 -0.977 115.56 271.15
454 485 -242598.43 -228967.48 -0.834 -0.552 63.17 244.24
454 485 -429450.05 -582352.00 -0.434 -0.901 58.87 247.88
510 527 -559326.87 191547.26 -0.998 -0.062 52.60 286.93
510 541 758849.03 105384.09 0.970 0.245 36.71 286.44
511 525 -7159809.84 -13133353.96 -0.182 -0.983 93.08 253.23
513 514 -3820180.11 -4239780.78 -0.682 -0.731 206.01 297.24
513 514 -7421304.62 -8346299.58 -0.378 -0.926 200.01 298.64
513 544 9864991.31 -2225471.18 0.909 -0.417 191.32 296.16
514 579 345184.12 -349826.30 0.748 -0.664 198.83 307.13
514 622 -886222.98 -4391070.52 -0.138 -0.990 208.86 315.50
585 615 -1818615.41 -5111646.52 -0.183 -0.983 65.81 315.93
586 600 -2459635.81 4202773.06 -0.317 0.948 51.98 351.86
586 645 5904972.99 987518.58 0.944 0.329 35.82 356.15
586 662 202464.06 -3123559.28 -0.025 -1.000 44.79 368.79
586 677 -3647801.30 -1351064.70 -0.974 -0.225 53.40 357.13
588 631 679771.79 18072656.95 0.288 0.958 96.27 318.30
588 632 -278905.76 -17200959.09 -0.114 -0.993 96.71 336.58
589 623 -1717146.65 8345699.73 -0.261 0.965 278.17 359.65
589 634 1633956.01 -5104813.93 0.405 -0.914 278.18 378.11
589 636 5708131.56 -3131986.64 0.705 -0.709 267.98 375.63
589 636 13059662.81 -3624990.38 0.997 -0.082 265.57 370.55
589 651 -12976472.22 1132144.51 -0.979 -0.203 285.37 371.48
681 682 1481448.62 -1140370.19 0.915 -0.403 449.23 380.44
681 702 1438830.76 -3230539.46 0.092 -0.996 453.09 390.73
681 718 -1533073.78 -340555.85 -0.835 -0.551 465.27 387.90
682 715 548154.06 856617.76 0.605 0.796 433.12 375.28
682 743 933294.51 -1283681.19 0.446 -0.895 438.66 390.23
683 700 245842.89 167749.29 0.741 0.672 340.71 392.37
745 746 1652875.57 -3005053.26 0.411 -0.912 435.81 424.04
745 778 -786074.89 -184700.24 -0.883 -0.469 448.19 421.73
746 756 -419692.78 -608664.03 -0.754 -0.657 438.18 432.76
746 756 -839385.55 -1217328.06 -0.754 -0.657 438.18 432.76
746 777 2219100.09 -2195441.61 0.672 -0.741 423.46 436.51
748 776 1550110.75 -2885352.55 0.666 -0.746 483.76 431.47
748 822 -3281852.43 -5372745.31 -0.807 -0.591 499.26 432.72
748 822 -3336836.39 -5490624.57 -0.257 -0.966 495.11 435.47
749 762 1072194.03 -2031693.08 0.099 -0.995 590.97 418.41
749 762 243272.16 -3187639.53 -0.797 -0.604 586.51 419.51
810 811 -476551.78 -571703.36 -0.600 -0.800 147.36 466.86
810 873 -582187.70 18685.28 -0.959 -0.285 156.81 459.62
810 890 569360.68 -830855.88 0.234 -0.972 141.82 466.18
811 871 21958.14 -211081.28 0.262 -0.965 146.75 482.55
811 873 -498509.91 338525.65 -0.640 0.768 158.10 467.40
812 813 1217555.94 -384830.76 0.999 -0.039 192.10 431.31
814 872 87094.36 -663281.80 0.228 -0.974 114.10 469.44
814 890 -591318.40 -370265.52 -0.855 -0.519 124.37 469.18
892 894 -630126.38 110506.60 -0.963 0.271 456.30 511.03
892 895 -29139.35 296547.83 -0.274 0.962 443.52 505.25
894 895 154572.43 39177.03 0.990 0.139 453.23 501.51
894 896 -688784.65 421388.70 -0.936 0.351 471.31 505.40
